,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin,dec_7_drift_from_origin
109,6.6399574e-05,7.534027e-05,7.367134e-05,7.9631805e-05,8.666515e-05,8.6426735e-05,9.775162e-05
110,5.352497e-05,6.0915947e-05,6.765127e-05,6.6399574e-05,6.920099e-05,6.812811e-05,7.724762e-05
111,1.6152859e-05,1.8537045e-05,2.0682812e-05,1.9669533e-05,2.0742416e-05,2.0980835e-05,2.3722649e-05
112,2.7179718e-05,2.8252602e-05,3.3140182e-05,3.4332275e-05,3.170967e-05,3.2663345e-05,3.170967e-05
113,3.695488e-06,8.46386e-06,1.2755394e-05,1.66893e-05,1.8775463e-05,2.3007393e-05,2.2768974e-05
114,8.821487e-06,1.5556812e-05,2.3245811e-05,2.6881695e-05,2.849102e-05,3.182888e-05,3.1888485e-05
115,1.9669533e-06,2.8014183e-06,2.9206276e-06,2.1457672e-06,2.503395e-06,2.3245811e-06,2.6226044e-06
116,-3.5762787e-07,-9.536743e-07,-3.5762787e-07,-7.1525574e-07,-7.1525574e-07,-4.7683716e-07,-1.1920929e-06
117,0.00015598536,0.00017428398,0.00017762184,0.00017154217,0.00017493963,0.00018239021,0.00018340349
118,0.00013071299,0.00014650822,0.000154078,0.00015902519,0.00016760826,0.00016796589,0.00016456842
119,3.6358833e-06,6.0796738e-06,1.2099743e-05,1.4781952e-05,1.5676022e-05,1.7821789e-05,1.7464161e-05
120,2.6226044e-06,7.6293945e-06,1.3649464e-05,1.8060207e-05,2.1159649e-05,2.6226044e-05,2.6643276e-05
121,-2.3841858e-07,4.7683716e-07,2.3841858e-07,2.3841858e-07,4.7683716e-07,4.172325e-07,2.9802322e-07
122,1.6868114e-05,1.8954277e-05,2.2053719e-05,2.2053719e-05,2.1576881e-05,2.3722649e-05,2.6285648e-05
123,8.3088875e-05,8.136034e-05,8.59499e-05,9.191036e-05,9.286404e-05,9.274483e-05,9.840727e-05
124,4.5776367e-05,4.708767e-05,5.2332878e-05,5.221367e-05,5.4121017e-05,5.3584576e-05,5.6743622e-05
125,4.5478344e-05,4.887581e-05,5.4001808e-05,5.221367e-05,5.4180622e-05,5.6922436e-05,5.8233738e-05
126,7.5280666e-05,7.891655e-05,7.683039e-05,8.022785e-05,8.124113e-05,8.237362e-05,8.779764e-05
127,1.9907951e-05,2.1457672e-05,2.2828579e-05,2.3126602e-05,2.3245811e-05,2.3424625e-05,2.6404858e-05
128,3.874302e-05,4.3153763e-05,4.4465065e-05,4.374981e-05,4.518032e-05,4.506111e-05,4.8696995e-05
129,8.940697e-07,3.874302e-06,9.179115e-06,1.1026859e-05,1.3887882e-05,1.6093254e-05,1.6570091e-05
130,3.5762787e-07,4.7683716e-07,4.172325e-07,5.9604645e-07,5.9604645e-07,2.3841858e-07,4.7683716e-07
131,7.1525574e-07,4.172325e-07,1.0728836e-06,5.9604645e-07,3.5762787e-07,-3.5762787e-07,6.556511e-07
132,1.0728836e-06,5.364418e-07,6.556511e-07,1.3113022e-06,1.0728836e-06,1.1920929e-06,2.9802322e-07
133,3.2186508e-06,4.4107437e-06,4.529953e-06,4.1127205e-06,5.00679e-06,5.066395e-06,4.9471855e-06
134,8.523464e-06,8.046627e-06,1.0669231e-05,1.013279e-05,9.4771385e-06,1.0430813e-05,1.04904175e-05
135,3.874302e-05,4.2378902e-05,4.5895576e-05,4.506111e-05,4.4465065e-05,4.553795e-05,4.8995018e-05
136,1.6629696e-05,1.8537045e-05,2.1100044e-05,2.1874905e-05,2.0742416e-05,2.270937e-05,2.43783e-05
137,1.9073486e-05,2.0444393e-05,2.5331974e-05,2.43783e-05,2.6404858e-05,2.6345253e-05,2.7775764e-05
138,9.441376e-05,0.0001026392,0.00011640787,0.000108242035,0.000114142895,0.000113368034,0.000110924244
