feature_id,activation_freq,mean_activation,active_mean_activation,rms_activation,max_activation,total_activation_mass
25379,0.008039999753,0.042792610824,5.322463989258,0.502626061440,15.921463012695,2139.630615234375
25380,0.000059999998,0.000246772921,4.112882137299,0.031874548644,4.226828575134,12.338645935059
25381,0.000059999998,0.000242178096,4.036301612854,0.031298246235,4.298413753510,12.108904838562
25382,0.000039999999,0.000157149174,3.928729534149,0.024852059782,4.004261493683,7.857459068298
25383,0.000039999999,0.000155158225,3.878955602646,0.024533046409,3.900454998016,7.757911205292
25384,0.000039999999,0.000171023828,4.275595664978,0.027042282745,4.313153266907,8.551191329956
25385,0.000039999999,0.000167382081,4.184552192688,0.026472179219,4.279064178467,8.369104385376
25386,0.000239999994,0.001122463495,4.676931381226,0.076687201858,9.841405868530,56.123176574707
25387,0.000019999999,0.000084125175,4.206258773804,0.018810961396,4.206258773804,4.206258773804
25388,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25389,0.000019999999,0.000078692639,3.934632062912,0.017596209422,3.934632062912,3.934632062912
25390,0.000039999999,0.000179724899,4.493122577667,0.028557045385,4.939746379852,8.986245155334
25391,0.000039999999,0.000166517639,4.162940979004,0.026329135522,4.185428142548,8.325881958008
25392,0.000039999999,0.000154247624,3.856190681458,0.024390051141,3.896902799606,7.712381362915
25393,0.000019999999,0.000076599499,3.829974889755,0.017128167674,3.829974889755,3.829974889755
25394,0.000059999998,0.000259873021,4.331217288971,0.033754035830,5.008671760559,12.993651390076
25395,0.000019999999,0.000079669517,3.983475923538,0.017814645544,3.983475923538,3.983475923538
25396,0.000079999998,0.000331586722,4.144834041595,0.037154909223,4.601242542267,16.579336166382
25397,0.000360000005,0.001820888603,5.058023929596,0.099910572171,7.999283313751,91.044433593750
25398,0.000199999995,0.000836320629,4.181603431702,0.059281770140,4.592827320099,41.816032409668
25399,0.000019999999,0.000076821154,3.841057777405,0.017177732661,3.841057777405,3.841057777405
25400,0.000039999999,0.000171285399,4.282135009766,0.027082869783,4.301185607910,8.564270019531
25401,0.000019999999,0.000083835068,4.191753387451,0.018746091053,4.191753387451,4.191753387451
25402,0.000419999997,0.002051617019,4.884802818298,0.105524219573,10.778224945068,102.580856323242
25403,0.000059999998,0.000233796382,3.896606445312,0.030185841024,3.947238683701,11.689819335938
25404,0.000019999999,0.000077924051,3.896202564240,0.017424346879,3.896202564240,3.896202564240
25405,0.000059999998,0.000232022227,3.867037057877,0.029955746606,3.921294212341,11.601111412048
25406,0.000019999999,0.000087604567,4.380228519440,0.019588977098,4.380228519440,4.380228519440
25407,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25408,0.000039999999,0.000170455925,4.261398315430,0.026966150850,4.402176856995,8.522796630859
25409,0.000059999998,0.000253759936,4.229332447052,0.032845351845,4.546693801880,12.687997817993
25410,0.000219999987,0.000946120417,4.300547599792,0.064198873937,5.531586170197,47.306022644043
25411,0.000199999995,0.000832457852,4.162289619446,0.059006132185,4.822672367096,41.622894287109
25412,0.002659999998,0.013302290812,5.000861167908,0.272882044315,15.239014625549,665.114562988281
25413,0.000079999998,0.000309790630,3.872383117676,0.034640155733,3.977320432663,15.489532470703
25414,0.000039999999,0.000186507299,4.662682533264,0.029500108212,4.788380622864,9.325365066528
25415,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25416,0.000079999998,0.000315105397,3.938817739487,0.035242907703,4.109312534332,15.755270957947
25417,0.000119999997,0.000490637554,4.088646411896,0.044887397438,4.629857540131,24.531877517700
25418,0.000219999987,0.001016446040,4.620209217072,0.069996424019,7.038012981415,50.822303771973
25419,0.000059999998,0.000246636569,4.110609531403,0.031867325306,4.309268474579,12.331829071045
25420,0.000099999997,0.000395659095,3.956591129303,0.039577603340,4.100043773651,19.782955169678
25421,0.000159999996,0.000632732932,3.954581022263,0.050033889711,4.123380184174,31.636648178101
25422,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25423,0.000059999998,0.000245469157,4.091152667999,0.031705550849,4.190843105316,12.273458480835
25424,0.000019999999,0.000079321675,3.966083765030,0.017736865208,3.966083765030,3.966083765030
25425,0.000159999996,0.000652157876,4.075986862183,0.051630560309,4.572536468506,32.607894897461
25426,0.000219999987,0.000903580396,4.107183456421,0.061062853783,4.926202774048,45.179019927979
25427,0.000260000001,0.001056392328,4.063047409058,0.065670795739,4.909130573273,52.819618225098
25428,0.000119999997,0.000493111962,4.109266281128,0.045137532055,4.773760318756,24.655597686768
25429,0.000260000001,0.001204118365,4.631224632263,0.078075550497,8.883358001709,60.205917358398
25430,0.000019999999,0.000077613870,3.880693674088,0.017354989424,3.880693674088,3.880693674088
