feature_id,llama32-3B-Instruct_ckpt_0_contrib_mean_scaled_with_decoder_norm,llama32-3B-Instruct_ckpt_120_contrib_mean_scaled_with_decoder_norm,llama32-3B-Instruct_ckpt_240_contrib_mean_scaled_with_decoder_norm,llama32-3B-Instruct_ckpt_360_contrib_mean_scaled_with_decoder_norm
19248,0.027074264362,0.025032950565,0.025091873482,0.025181556121
19249,0.021868532524,0.018301207572,0.018063366413,0.018177485093
19250,0.018052095547,0.009579122066,0.007666482590,0.006585904397
19251,0.027346210554,0.026008376852,0.026159392670,0.025774272159
19252,0.018909238279,0.017760947347,0.019378941506,0.019031701609
19253,0.029132463038,0.027267102152,0.027608150616,0.027937889099
19254,0.022651892155,0.021713696420,0.022257262841,0.021817943081
19255,0.014520391822,0.011558978818,0.012098290026,0.012366148643
19256,0.019499611109,0.017627336085,0.017803717405,0.017136728391
19257,0.003853322938,0.001106502139,0.001369699254,0.001040855190
19258,0.033362444490,0.029321659356,0.028102621436,0.027545297518
19259,0.030724480748,0.028013711795,0.027773223817,0.027801821008
19260,0.027058204636,0.024924317375,0.023817881942,0.024007176980
19261,0.011707042344,0.009592901915,0.010304934345,0.011834786274
19262,0.008029028773,0.003098718822,0.000774815562,0.000696993433
19263,0.022669274360,0.019814262167,0.019284071401,0.018691916019
19264,0.015092074871,0.011541125365,0.011525069363,0.010927174240
19265,0.027467846870,0.024011181667,0.022588720545,0.022220186889
19266,0.027346091345,0.023524280638,0.023332061246,0.022006992251
19267,0.008248811588,0.003001569770,0.001813645125,0.001965067582
19268,0.006887690630,0.001383806928,0.000974137511,0.001465692418
19269,0.015285535716,0.010384909809,0.009793975390,0.010726856068
19270,0.006505919155,0.004460711963,0.004730825312,0.004460128956
19271,0.023951152340,0.021341836080,0.022038467228,0.021638778970
19272,0.003054716624,0.000480677088,0.000275765837,0.000570129429
19273,0.023861354217,0.020590703934,0.020184542984,0.020724141970
19274,0.007301675621,0.005603803322,0.006636442617,0.006902476307
19275,0.010841106996,0.005637647118,0.002894041361,0.002385077998
19276,0.011320182122,0.009774833918,0.010172287934,0.010251770727
19277,0.024902010337,0.020921554416,0.020158819854,0.021275727078
19278,0.006906202529,0.003374675987,0.002827824093,0.002117741387
19279,0.025537116453,0.021977817640,0.020526511595,0.019720012322
19280,0.020347308367,0.017958600074,0.018618522212,0.018989680335
19281,0.016230043024,0.011320057325,0.009852194227,0.009993497282
19282,0.009650221094,0.003675249405,0.002827356337,0.003331338987
19283,0.020546320826,0.023362156004,0.024622879922,0.024880511686
19284,0.030913049355,0.028472805396,0.027911501005,0.027290627360
19285,0.022175766528,0.019274597988,0.018404100090,0.017586775124
19286,0.028766473755,0.026469158009,0.027287384495,0.027492521331
19287,0.029187439010,0.026327941567,0.024500122294,0.025645824149
19288,0.001041866606,0.000076856741,0.000117494528,0.000236377324
19289,0.002458389616,0.000086559347,0.000535508909,0.001222421532
19290,0.034929987043,0.031929071993,0.031204139814,0.032160408795
19291,0.010677945800,0.010389178991,0.011664375663,0.013198581524
19292,0.021794088185,0.019560299814,0.020976029336,0.022703645751
19293,0.002410497749,0.000064153588,0.001219691243,0.001827999600
19294,0.031180657446,0.028466824442,0.028345059603,0.027664260939
19295,0.028979485855,0.025295922533,0.025182692334,0.026325687766
19296,0.023860504851,0.023073825985,0.025296906009,0.026226392016
19297,0.029300104827,0.026373572648,0.026322364807,0.026562517509
19298,0.029051130638,0.011446479708,0.011392462067,0.011736713350
19299,0.025785561651,0.023134142160,0.023291276768,0.023789720610
19300,0.022782873362,0.018165858462,0.018073793501,0.017435073853
19301,0.011628430337,0.006892814301,0.005309770815,0.004699027631
19302,0.027349650860,0.026404125616,0.027225494385,0.028241189197
19303,0.018365474418,0.013310098089,0.011462016031,0.010375308804
19304,0.035137243569,0.032467659563,0.031029367819,0.032300345600
19305,0.022851446643,0.019876446575,0.019892781973,0.020492665470
19306,0.020146144554,0.015315880999,0.013419480063,0.012761106715
19307,0.020407846197,0.017097385600,0.017167773098,0.016018560156
19308,0.029524791986,0.026563106105,0.025839626789,0.026051254943
19309,0.030623007566,0.028445843607,0.028509780765,0.028542203829
19310,0.022276643664,0.020290466025,0.019362779334,0.019828701392
19311,0.016920829192,0.014097274281,0.014659052715,0.014366986230
19312,0.002731913934,0.000721286633,0.002207587939,0.002550536767
19313,0.011601261795,0.006908137351,0.007758712396,0.006837567780
19314,0.018715919927,0.017001813278,0.017055435106,0.016934322193
19315,0.024302957579,0.020794451237,0.021512573585,0.020918628201
19316,0.008932811208,0.003394240281,0.001527114538,0.001321794116
19317,0.034160468727,0.030717123300,0.030089791864,0.029402056709
19318,0.025091160089,0.021823972464,0.021146111190,0.021371159703
19319,0.030121561140,0.026781031862,0.027463195845,0.027031037956
19320,0.024361873046,0.017795117572,0.016513079405,0.015086513944
19321,0.022898100317,0.020238911733,0.020850807428,0.020401511341
19322,0.023889908567,0.019635487348,0.018012054265,0.018449094146
19323,0.029896639287,0.025473747402,0.024643536657,0.024753473699
19324,0.017295723781,0.014997124672,0.015314533375,0.015134603716
19325,0.031161023304,0.029939863831,0.031532451510,0.031903073192
19326,0.029444914311,0.025797145441,0.023969251662,0.021920084953
19327,0.020292123780,0.017137032002,0.018207306042,0.018048251048
19328,0.006440201309,0.003219153034,0.001239471720,0.000676999625
19329,0.028830356896,0.025774884969,0.024767383933,0.023789931089
19330,0.023581078276,0.020988792181,0.021468924358,0.020872207358
19331,0.015458575450,0.014036435634,0.015080676414,0.016062298790
19332,0.017247546464,0.016237834468,0.017771806568,0.017774306238
19333,0.028767181560,0.025234172121,0.025761915371,0.026313323528
19334,0.020984997973,0.016902405769,0.016512449831,0.015348569490
19335,0.014141899534,0.011766293086,0.011587533168,0.011678860523
19336,0.029595289379,0.026595966890,0.026614651084,0.026262376457
19337,0.010318473913,0.005679850932,0.004700451158,0.005404265597
19338,0.006498361006,0.001845714985,0.001850307221,0.001852832618
19339,0.039473451674,0.037278097123,0.036496274173,0.036566607654
19340,0.023498050869,0.020529059693,0.021288609132,0.021137040108
19341,0.001916463370,0.000653003633,0.000309790514,0.000461292017
19342,0.024719471112,0.023713115603,0.024507394060,0.024999136105
19343,0.027073930949,0.024800682440,0.024235069752,0.024979921058
19344,0.031032573432,0.026441225782,0.025168007240,0.025300819427
19345,0.004436643329,0.002042534295,0.001184999943,0.001373314066
19346,0.017475124449,0.016175717115,0.015946209431,0.015328550711
19347,0.009468027391,0.004557943437,0.004180427641,0.004523809534
19348,0.033475570381,0.029858333990,0.030737670138,0.030448637903
19349,0.027195958421,0.023868858814,0.020927121863,0.021975180134
19350,0.020596040413,0.018495921046,0.019385762513,0.019085699692
19351,0.026363238692,0.023744037375,0.023574441671,0.023081609979
19352,0.002718084026,0.000228916368,0.000074981501,0.000117671894
19353,0.033198364079,0.030052131042,0.029488584027,0.028739549220
19354,0.022243862972,0.020098745823,0.021041974425,0.021004857495
19355,0.025727465749,0.022532375529,0.022973410785,0.022815585136
19356,0.023659272119,0.020874651149,0.019738031551,0.019015409052
19357,0.020159082487,0.017587762326,0.017748557031,0.017320387065
19358,0.029470972717,0.025739978999,0.025128703564,0.025348532945
19359,0.033827774227,0.031410150230,0.031263083220,0.031063262373
19360,0.018756253645,0.016496159136,0.015671931207,0.013562614098
19361,0.027382472530,0.023288501427,0.021922197193,0.021744156256
19362,0.026299182326,0.025322733447,0.025152293965,0.025679308921
19363,0.009223768488,0.003457268234,0.001448387862,0.001477257116
19364,0.030316315591,0.027217669412,0.026902476326,0.026079546660
19365,0.021016739309,0.017941266298,0.018485492095,0.017793150619
19366,0.021616311744,0.019666535780,0.019280672073,0.018978813663
19367,0.029599172994,0.026854731143,0.025099262595,0.025735897943
19368,0.025507379323,0.023772666231,0.024123610929,0.023015853018
19369,0.021603597328,0.018372599036,0.018646746874,0.019285516813
19370,0.001382184448,0.000369426998,0.000416292401,0.000520506001
19371,0.025215212256,0.021508660167,0.020988443866,0.020454015583
19372,0.020336942747,0.016855655238,0.015775438398,0.015188819729
19373,0.005104765762,0.001146445982,0.000631993753,0.000925258908
19374,0.026550222188,0.025430032983,0.025286538526,0.025223454461
19375,0.024520685896,0.023119963706,0.022918684408,0.022577647120
19376,0.018192270771,0.010897519998,0.008548035286,0.007853725925
19377,0.027768971398,0.025572484359,0.025600019842,0.024709589779
19378,0.013706161641,0.008484258316,0.006654226687,0.006427927874
19379,0.012098029256,0.004876153544,0.001922801253,0.003084187629
19380,0.027834085748,0.023810140789,0.022454988211,0.021337267011
19381,0.030317878351,0.027859361842,0.029527017847,0.030500110239
19382,0.009755776264,0.003962646239,0.003700926201,0.003214889904
19383,0.028147660196,0.017981369048,0.013496533968,0.013112639077
19384,0.031347636133,0.028814923018,0.028897194192,0.028736531734
19385,0.011620579287,0.008757877164,0.008975265548,0.008910437115
19386,0.028233122081,0.024412492290,0.024501632899,0.023998698220
19387,0.021874383092,0.018539780751,0.018021801487,0.017782945186
19388,0.026399977505,0.024000085890,0.023592812940,0.023110814393
19389,0.028467558324,0.022904904559,0.021598681808,0.021436573938
19390,0.019695367664,0.014360515401,0.011609262787,0.011839146726
19391,0.022526869550,0.019461657852,0.020399423316,0.020665157586
19392,0.025901231915,0.023598805070,0.024704281241,0.025060636923
19393,0.033821079880,0.031315721571,0.031358752400,0.033559940755
19394,0.018641771749,0.016284679994,0.015255773440,0.015366521664
19395,0.024538319558,0.022288663313,0.021915853024,0.021460503340
19396,0.032024227083,0.027310956270,0.025875337422,0.025983454660
19397,0.019609618932,0.017721015960,0.017461825162,0.018103973940
19398,0.024619709700,0.020173721015,0.019197311252,0.019217900932
19399,0.015586241148,0.011594887823,0.010774201714,0.010745502077
19400,0.025971818715,0.024955173954,0.025894204155,0.025678858161
19401,0.025141576305,0.021806994453,0.021034479141,0.020602352917
19402,0.021063933149,0.018356863409,0.019293135032,0.018517281860
19403,0.016795573756,0.012741527520,0.012537612580,0.012217129581
19404,0.025985054672,0.023672390729,0.021637605503,0.022936126217
19405,0.021960074082,0.020133616403,0.020877061412,0.020172698423
19406,0.025471443310,0.023546291515,0.023530432954,0.023401517421
19407,0.023020492867,0.021442124620,0.021563731134,0.020684594288
19408,0.007420555688,0.004617526196,0.005479437765,0.006275079213
19409,0.028040546924,0.024864660576,0.025412833318,0.024716373533
19410,0.021298110485,0.017648495734,0.017651079223,0.016149237752
19411,0.024343460798,0.022899273783,0.023856341839,0.023555930704
19412,0.000633391435,0.000052214880,0.000584840018,0.000477284164
19413,0.025824969634,0.021746674553,0.019724987447,0.018869053572
19414,0.002338437596,0.001256351825,0.002765933517,0.002726025181
19415,0.028978155926,0.026238391176,0.027111429721,0.027349995449
19416,0.021890966222,0.019524494186,0.019375773147,0.017667414621
19417,0.006252015475,0.002536510117,0.002714289818,0.003263993422
19418,0.001049858518,0.000032334392,0.000047479069,0.000328754046
19419,0.008729217574,0.003454431659,0.004131440539,0.005147293676
19420,0.024456301704,0.022180106491,0.022487998009,0.022107601166
19421,0.012000622228,0.006288652308,0.006013858598,0.007136984728
19422,0.025170227513,0.022388532758,0.022629668936,0.023518199101
19423,0.001730112475,0.000632498763,0.001662019524,0.002428949811
19424,0.021475184709,0.019658954814,0.019611749798,0.020322028548
19425,0.021727152169,0.018882337958,0.018913941458,0.018822047859
19426,0.022281439975,0.020297188312,0.020111752674,0.020966246724
19427,0.004565143492,0.001328157028,0.000453570334,0.000793092768
19428,0.017296753824,0.016036471352,0.016809828579,0.016382379457
19429,0.025091823190,0.019971244037,0.018310567364,0.017302103341
19430,0.029915034771,0.027410527691,0.028910780326,0.029364405200
19431,0.007988519035,0.001552015077,0.000885483052,0.001159407431
19432,0.027775963768,0.026217851788,0.027174700052,0.027894821018
19433,0.001503742184,0.000028408624,0.000077506505,0.000445810525
19434,0.012845178135,0.007055328693,0.003201988060,0.003354026703
19435,0.007159168832,0.000626500288,0.000062575906,0.000145381273
19436,0.029779303819,0.026339046657,0.025413123891,0.025824319571
19437,0.022936530411,0.021673895419,0.021736893803,0.022141162306
19438,0.025823391974,0.021603826433,0.020641729236,0.020436523482
19439,0.021413683891,0.019165694714,0.020363366231,0.020196754485
19440,0.018857868388,0.015205433592,0.013600210659,0.012819286436
19441,0.022841870785,0.020640330389,0.020394422114,0.019682057202
19442,0.029559254646,0.026688445359,0.024068510160,0.024958806112
19443,0.013127258979,0.011965839192,0.013567841612,0.014302983880
19444,0.027195554227,0.024466441944,0.025019852445,0.025997560471
19445,0.004052764736,0.000601244974,0.000910382136,0.001057925052
19446,0.026927715167,0.022862946615,0.022369423881,0.022323464975
19447,0.011234955862,0.008073588833,0.008258474991,0.008462014608
19448,0.025921260938,0.021890807897,0.021387191489,0.021674323827
19449,0.004163720179,0.000935225922,0.000506106066,0.000485051423
19450,0.032427959144,0.029529485852,0.030425330624,0.028661780059
19451,0.015550846234,0.012741418555,0.013695674017,0.013421195559
19452,0.032143492252,0.029197447002,0.028165845200,0.027980579063
19453,0.025663394481,0.023735791445,0.023668238893,0.024572331458
19454,0.019307823852,0.013411615044,0.012251599692,0.011651675217
19455,0.027134591714,0.023963604122,0.023095408455,0.022529551759
19456,0.023839769885,0.021126223728,0.020012995228,0.018882907927
19457,0.029523830861,0.027513379231,0.028112905100,0.027856508270
19458,0.028864171356,0.026515372097,0.025401078165,0.025358695537
19459,0.023884570226,0.022898817435,0.023651693016,0.023843640462
19460,0.025129515678,0.022414155304,0.022169092670,0.022651942447
19461,0.016674786806,0.013974672183,0.014061600901,0.014453182928
19462,0.018236910924,0.016403762624,0.017315648496,0.018600851297
19463,0.022597040981,0.020644342527,0.021310376003,0.020911226049
19464,0.019721129909,0.018699800596,0.018992364407,0.019142745063
19465,0.022808864713,0.021062986925,0.020643975586,0.021085392684
19466,0.021672818810,0.020771235228,0.020002491772,0.021657418460
19467,0.018924474716,0.015015665442,0.014858081937,0.015477297828
19468,0.002444806276,0.000868080708,0.000411809742,0.000243856761
19469,0.010441912338,0.007819578983,0.008417764679,0.008462787606
19470,0.006645370275,0.002616135869,0.002324830275,0.002482020995
19471,0.021718416363,0.018462147564,0.018069561571,0.016553273425
19472,0.023133549839,0.021437820047,0.020904447883,0.020697640255
19473,0.023146450520,0.020852731541,0.021868800744,0.021112306044
19474,0.031400054693,0.029363445938,0.030745688826,0.032034903765
19475,0.011050366797,0.006228393409,0.004787223879,0.005839851685
19476,0.021581698209,0.020997066051,0.022531922907,0.021783005446
19477,0.019380137324,0.017227221280,0.019554913044,0.020318273455
19478,0.009209996089,0.004748167004,0.002738483949,0.002846954158
19479,0.000474824337,0.000021678374,0.000051941141,0.000081218095
19480,0.027127074078,0.023521296680,0.022727411240,0.021615125239
19481,0.022868720815,0.019185138866,0.017374586314,0.017092445865
19482,0.023666208610,0.022307625040,0.020716888830,0.019647875801
19483,0.025444176048,0.021592367440,0.021314021200,0.020080791786
19484,0.027453515679,0.022195681930,0.021948324516,0.021601572633
19485,0.023407392204,0.020209081471,0.019502451643,0.018763067201
19486,0.022184804082,0.014399583451,0.014257776551,0.013486139476
19487,0.027726545930,0.024685325101,0.025161521509,0.024039950222
19488,0.002779221162,0.000118536656,0.000055923560,0.000182967095
19489,0.001454726793,0.000500187336,0.000815581589,0.000181267475
19490,0.026284758002,0.023030251265,0.023140028119,0.024162203074
19491,0.009572743438,0.006217773072,0.004751662258,0.004451926332
19492,0.025328967720,0.023676138371,0.025789082050,0.026235213503
19493,0.011975459754,0.010154095478,0.010877531953,0.010914084502
19494,0.026797642931,0.023756332695,0.023729063570,0.022181570530
19495,0.019363626838,0.016445031390,0.015623189509,0.016001915559
19496,0.022343521938,0.019122773781,0.017971761525,0.019456377253
19497,0.027455877513,0.025930253789,0.025031378493,0.026057619601
19498,0.005682642106,0.003519634018,0.003980106674,0.003009689040
19499,0.028677033260,0.024379143491,0.023725857958,0.023730276152
19500,0.023846926168,0.021692994982,0.022062687203,0.021390978247
19501,0.003120018868,0.000295111473,0.000083403575,0.000229594662
19502,0.016182404011,0.014862710610,0.016084415838,0.016582351178
19503,0.029841093346,0.026629434898,0.025771241635,0.024868704379
19504,0.022052288055,0.015871101990,0.014764085412,0.014474716969
19505,0.028945552185,0.026678536087,0.025901008397,0.025600623339
19506,0.027024531737,0.025443151593,0.025706849992,0.024563873187
19507,0.022168092430,0.019840348512,0.020733829588,0.021874638274
19508,0.019867045805,0.017149394378,0.017486628145,0.017355106771
19509,0.018164645880,0.015402766876,0.015472621657,0.015701359138
19510,0.023665389046,0.020094355568,0.019476484507,0.019454328343
19511,0.022887600586,0.018321676180,0.015432897955,0.015825817361
19512,0.034267213196,0.029489530250,0.028704376891,0.028030820191
19513,0.009794876911,0.005881231278,0.004553446546,0.005248806439
19514,0.023806085810,0.021553087980,0.020264428109,0.020553587005
19515,0.001546756714,0.000471741747,0.000644100539,0.000942954095
19516,0.018832620233,0.013743887655,0.012175637297,0.011515901424
19517,0.021715003997,0.019175572321,0.019278088585,0.019900988787
19518,0.000501051487,0.000025103132,0.000374526571,0.000052937838
19519,0.028823338449,0.024501396343,0.023337064311,0.023211484775
19520,0.025070093572,0.021780259907,0.022665930912,0.022444715723
19521,0.028035845608,0.026054702699,0.027198607102,0.028434781358
19522,0.023612240329,0.017742505297,0.013963595964,0.013188386336
19523,0.006506497040,0.001926619327,0.000789049431,0.003022417426
19524,0.028879838064,0.025638084859,0.024717494845,0.024670880288
19525,0.008386513218,0.004692718387,0.003838749370,0.004277542699
19526,0.022095948458,0.018124898896,0.018307320774,0.017753146589
19527,0.004211433232,0.000852742291,0.000676058000,0.000695729570
19528,0.031222768128,0.026877434924,0.027714064345,0.027749525383
19529,0.004760213196,0.001025144709,0.001294993563,0.001384420553
19530,0.036460109055,0.034813802689,0.036000482738,0.036057546735
19531,0.026359042153,0.025326639414,0.026168655604,0.025272563100
19532,0.026498073712,0.023807339370,0.024601016194,0.024523800239
19533,0.009311191738,0.004432769492,0.003840085585,0.004133041017
19534,0.012478811666,0.007928940468,0.009003889747,0.009671880864
19535,0.030563836917,0.026559077203,0.024688037112,0.025676088408
19536,0.021371982992,0.019253630191,0.019203051925,0.019121039659
19537,0.034157950431,0.032370064408,0.031728450209,0.031610526145
19538,0.027529513463,0.022407891229,0.020399354398,0.019829465076
19539,0.024081880227,0.022274592891,0.023496642709,0.022964634001
19540,0.026634966955,0.025240024552,0.024359369650,0.023590000346
19541,0.022872585803,0.018428310752,0.017496244982,0.016838744283
19542,0.024892292917,0.023514190689,0.023964012042,0.023690320551
19543,0.002783545759,0.000371181348,0.000164621946,0.000470010884
19544,0.008556140587,0.003547737142,0.001996254316,0.002281006193
19545,0.022940702736,0.020398300141,0.020520579070,0.021028030664
19546,0.001403988572,0.000047634698,0.000103118327,0.000215392196
19547,0.022296782583,0.021104857326,0.021481584758,0.021901309490
19548,0.005954896566,0.002075989032,0.002627643757,0.003615458729
19549,0.032464243472,0.027054719627,0.025930415839,0.024702087045
19550,0.019973257557,0.016602089629,0.016416458413,0.016052998602
19551,0.025445720181,0.022925529629,0.023028250784,0.022506000474
19552,0.023402797058,0.021302597597,0.021252971143,0.020531926304
19553,0.022206395864,0.018869556487,0.018880398944,0.019931741059
19554,0.006100714672,0.001931649982,0.002202269854,0.001635953085
19555,0.013382785022,0.009157693014,0.007376306225,0.008126523346
19556,0.018726266921,0.016782462597,0.016648601741,0.016380826011
19557,0.029901133850,0.027906553820,0.028086567298,0.027592850849
19558,0.002296044258,0.000296966551,0.000151130196,0.000379382254
19559,0.028661031276,0.026394585148,0.027078509331,0.026521174237
19560,0.020106777549,0.016962384805,0.018152026460,0.017814975232
19561,0.021285997704,0.018508518115,0.017824241892,0.017795702443
19562,0.001853722846,0.000618179911,0.001756311278,0.002195923822
19563,0.016918364912,0.015288551338,0.016464633867,0.016708204523
19564,0.030196590349,0.024694466963,0.022656327114,0.023094372824
19565,0.007331741974,0.001903832774,0.001785723143,0.002703968436
19566,0.005688176956,0.001884794561,0.002979820827,0.002190619474
19567,0.008439354599,0.002912540920,0.001361514325,0.001105243457
19568,0.018406754360,0.016836157069,0.017956424505,0.017961062491
19569,0.020111666992,0.017816767097,0.017995430157,0.017547966912
19570,0.007466850337,0.003047888167,0.002357918303,0.002277882537
19571,0.024457428604,0.021072404459,0.020096782595,0.020623058081
19572,0.029174406081,0.026242943481,0.025370469317,0.025336090475
19573,0.017660548910,0.014878009446,0.014310841449,0.014468577690
19574,0.033017430454,0.030823672190,0.030148787424,0.029098557308
19575,0.018750879914,0.015426925384,0.014735999517,0.015210854821
19576,0.003570816014,0.000654871983,0.000473269931,0.001035926514
19577,0.023526988924,0.020999636501,0.021703977138,0.021629966795
19578,0.023274905980,0.021517915651,0.022076398134,0.022370319813
19579,0.032182175666,0.029345422983,0.028224658221,0.028474664316
19580,0.016159171239,0.012142086402,0.012193202041,0.011354100890
19581,0.027007961646,0.024186637253,0.024577738717,0.024164285511
19582,0.013663172722,0.005667279009,0.004434148781,0.005453877151
19583,0.011547815055,0.004743780475,0.004196845926,0.004173830152
19584,0.033322367817,0.030501585454,0.029976019636,0.030093884096
19585,0.026785282418,0.023586360738,0.023929785937,0.023671545088
19586,0.023483416066,0.019628074020,0.018731128424,0.018908193335
19587,0.006388003938,0.001699621207,0.002778213704,0.002948514884
19588,0.020499503240,0.016476033255,0.015387633815,0.014766919427
19589,0.022061310709,0.018946854398,0.019818110391,0.019947627559
19590,0.020119255409,0.017877005041,0.018169276416,0.017557043582
19591,0.015543357469,0.012156005949,0.012802530080,0.012519755401
19592,0.008885488845,0.004669293761,0.002243550960,0.002336334670
19593,0.025875179097,0.022495672107,0.019167711958,0.020210567862
19594,0.016712045297,0.014395965263,0.015025975183,0.015111652203
19595,0.032109931111,0.029101213440,0.028693249449,0.027043582872
19596,0.021349627525,0.016923584044,0.016225678846,0.016345329583
19597,0.014740110375,0.010430253111,0.010670630261,0.009388371371
19598,0.019512638450,0.018525203690,0.020684745163,0.021436227486
19599,0.026780689135,0.023893395439,0.022616870701,0.023890756071
19600,0.015675375238,0.009704790078,0.006282310467,0.005733614787
19601,0.018737845123,0.016810333356,0.018069360405,0.017268447205
19602,0.008721962571,0.004319326486,0.004767062142,0.003733435413
19603,0.027266070247,0.023524230346,0.021791419014,0.021459389478
19604,0.026902724057,0.021799530834,0.020895972848,0.019662920386
19605,0.029927257448,0.027599610388,0.027155928314,0.026270508766
19606,0.018768960610,0.015940198675,0.015514110215,0.015295273624
19607,0.029851330444,0.026617472991,0.026660881937,0.027064314112
19608,0.027636978775,0.025596939027,0.026079112664,0.025884818286
19609,0.009977037087,0.003556797747,0.003037600778,0.003061314812
19610,0.014838721603,0.010716628283,0.009656192735,0.010079572909
19611,0.021903302521,0.019296016544,0.018660120666,0.018754985183
19612,0.015939703211,0.011186276563,0.008638687432,0.009072560817
19613,0.002181305084,0.001063312520,0.000488061836,0.000130844011
19614,0.033778168261,0.030448082834,0.030001001433,0.028911897913
19615,0.008154605515,0.004837522749,0.004655872472,0.005235182121
19616,0.027959708124,0.025001052767,0.024644721299,0.023833574727
19617,0.009053778835,0.004616613034,0.003198156832,0.002730303677
19618,0.012648620643,0.010535477661,0.008696532808,0.008540307172
19619,0.030613439158,0.027387877926,0.027089236304,0.026574326679
19620,0.033957485110,0.032029870898,0.029361125082,0.029243845493
19621,0.028398549184,0.026736879721,0.026558618993,0.027522979304
19622,0.005650714505,0.003730370896,0.003936230671,0.005281690042
19623,0.027492543682,0.025457117707,0.024939540774,0.025009760633
19624,0.029719583690,0.028234684840,0.029965680093,0.029293721542
19625,0.040711496025,0.041645593941,0.042661469430,0.042786400765
19626,0.029203675687,0.024779871106,0.022250248119,0.020723415539
19627,0.026652351022,0.023655410856,0.023376282305,0.022327410057
19628,0.026190625504,0.021585347131,0.021498786286,0.020964466035
19629,0.006400393322,0.003218172817,0.003077637404,0.002368142363
19630,0.027513312176,0.025606131181,0.024870570749,0.024809557945
19631,0.022629812360,0.017952963710,0.017131742090,0.017868936062
19632,0.021872453392,0.020379539579,0.021244728938,0.021375987679
19633,0.004122178070,0.001475189347,0.001508566318,0.001727434807
19634,0.030978182331,0.026596054435,0.025850260630,0.024884359911
19635,0.031071396545,0.028795074672,0.028244188055,0.029245799407
19636,0.004158897791,0.000897580408,0.001264437335,0.001089568599
19637,0.021673595533,0.019549479708,0.019300306216,0.019201073796
19638,0.021637527272,0.018629446626,0.016955552623,0.016979316249
19639,0.024076800793,0.022247022018,0.022765144706,0.022463325411
19640,0.027514085174,0.024348655716,0.024836195633,0.025429191068
19641,0.004932837561,0.001498374622,0.002059820807,0.002135758987
19642,0.029017107561,0.024853525683,0.024060420692,0.025064129382
19643,0.014236237854,0.010639714077,0.009444816038,0.008909868076
19644,0.036452867091,0.034009754658,0.033715918660,0.034552630037
19645,0.019727831706,0.017636651173,0.016415664926,0.016877261922
19646,0.022614626214,0.020223077387,0.019927915186,0.020759992301
19647,0.027058722451,0.024022836238,0.023735716939,0.022779332474
19648,0.023424079642,0.019500989467,0.018772931769,0.018728043884
19649,0.025407800451,0.023621035740,0.024880269542,0.025661654770
19650,0.025134356692,0.020224731416,0.018614079803,0.017842458561
19651,0.013433503918,0.008022722788,0.006261577364,0.006209350657
19652,0.012582539581,0.005248766858,0.003536360105,0.004082802217
19653,0.023936571553,0.018650379032,0.017584750429,0.016285980120
19654,0.033871509135,0.030545372516,0.030440993607,0.030120996758
19655,0.028971847147,0.026040503755,0.026533586904,0.026810938492
19656,0.022541016340,0.020857743919,0.022637510672,0.023261232302
19657,0.034334044904,0.031114974990,0.029359091073,0.029975466430
19658,0.023783635348,0.021938599646,0.021873569116,0.021121602505
19659,0.025094276294,0.022151893005,0.021261872724,0.020873516798
19660,0.007455106359,0.004899062216,0.005771152209,0.004719046876
19661,0.033143199980,0.031262293458,0.031003359705,0.030861679465
19662,0.023664163426,0.019608207047,0.019181858748,0.018268581480
19663,0.006416184828,0.001366463723,0.001651980914,0.001452858211
19664,0.022900860757,0.020709894598,0.021697834134,0.021789783612
19665,0.027731861919,0.024645756930,0.023986984044,0.024092737585
19666,0.021182546392,0.017253002152,0.015853250399,0.015223936178
19667,0.029768556356,0.028212392703,0.029977934435,0.029653539881
19668,0.011124409735,0.006358291488,0.006676206365,0.006807159167
19669,0.013180017471,0.007927342318,0.006943731569,0.011377424933
19670,0.023917524144,0.019707720727,0.018261369318,0.018779408187
19671,0.032572750002,0.030242830515,0.030435429886,0.030059535056
19672,0.010434085503,0.006588267628,0.003760030726,0.003146570642
19673,0.009131420404,0.002996413037,0.001919232542,0.001959698973
19674,0.012767617591,0.010657109320,0.011076563038,0.012120350264
19675,0.014790400863,0.011271055788,0.010541998781,0.010446753353
19676,0.029350779951,0.023209523410,0.019877739251,0.018972426653
19677,0.018056819215,0.015712933615,0.015291236341,0.015203852206
19678,0.012457767501,0.007234048564,0.005483663175,0.005713666789
19679,0.020355951041,0.018336208537,0.019058691338,0.019647452980
19680,0.018088309094,0.016833607107,0.016740143299,0.016533711925
19681,0.027262438089,0.024132156745,0.024496462196,0.025526158512
19682,0.003741602646,0.000754784269,0.000049010603,0.000105341678
19683,0.032981071621,0.028527053073,0.026596479118,0.026748135686
19684,0.028895547614,0.025913411751,0.026108859107,0.025560669601
19685,0.025700129569,0.023763533682,0.022134132683,0.023175733164
19686,0.025791691616,0.022358527407,0.021680455655,0.022094909102
19687,0.032114997506,0.030429366976,0.031072020531,0.030203429982
19688,0.019767818972,0.017554571852,0.018466334790,0.019213983789
19689,0.002426033607,0.000764794997,0.000980417593,0.001661318354
19690,0.003696803004,0.001538486220,0.001196817495,0.001346092788
19691,0.012381335720,0.004260450136,0.001486447640,0.001140578883
19692,0.022956052795,0.019928518683,0.020158952102,0.019877415150
19693,0.024160631001,0.019140256569,0.018838232383,0.017718872055
