feature_id,llama32-3B-Instruct_ckpt_0_contrib_mean,llama32-3B-Instruct_ckpt_120_contrib_mean,llama32-3B-Instruct_ckpt_240_contrib_mean,llama32-3B-Instruct_ckpt_360_contrib_mean
39845,0.079388305545,0.070287510753,0.072342246771,0.074760682881
39846,0.071905300021,0.056660179049,0.052160721272,0.052534125745
39847,0.096845164895,0.083551041782,0.080773465335,0.075238116086
39848,0.143831610680,0.134983614087,0.132152989507,0.141089737415
39849,0.002598917577,0.000187762649,0.000295898935,0.000547997188
39850,0.119973003864,0.095139682293,0.087184891105,0.078382499516
39851,0.001908357837,0.000870662567,0.002496948466,0.003792511998
39852,0.125420808792,0.111909188330,0.110655240715,0.105975508690
39853,0.143149718642,0.132199510932,0.130480691791,0.132804989815
39854,0.020077502355,0.012146819383,0.007853592746,0.006248586811
39855,0.094078466296,0.074684873223,0.078657910228,0.079205065966
39856,0.133651599288,0.122559212148,0.119656093419,0.117435693741
39857,0.117887444794,0.106241576374,0.102475397289,0.102484263480
39858,0.119011014700,0.099060118198,0.096894346178,0.098469041288
39859,0.023281227797,0.009173985571,0.007370218169,0.006692547351
39860,0.036832723767,0.021155443043,0.014888367616,0.014486049302
39861,0.134000226855,0.122637942433,0.127781957388,0.126651212573
39862,0.109382107854,0.097467534244,0.100523158908,0.099422700703
39863,0.073699869215,0.061115529388,0.059039659798,0.057024862617
39864,0.076633676887,0.064921647310,0.062516070902,0.061816927046
39865,0.003866129322,0.000145225087,0.000084646701,0.000833387894
39866,0.004470408894,0.005254834425,0.006539924070,0.006962127518
39867,0.077499404550,0.063807629049,0.063703551888,0.064185284078
39868,0.141496151686,0.130551680923,0.129178926349,0.130470663309
39869,0.096010573208,0.091695845127,0.093170136213,0.097482994199
39870,0.148940816522,0.141686454415,0.143430411816,0.142072319984
39871,0.021849233657,0.014269831590,0.012694473378,0.012503341772
39872,0.002511958592,0.000357009587,0.000913410331,0.003233262338
39873,0.112319648266,0.106337293983,0.104428775609,0.102454736829
39874,0.097675830126,0.084819480777,0.087576508522,0.085098214447
39875,0.111281871796,0.105604492128,0.113990291953,0.111941754818
39876,0.110242724419,0.101644195616,0.102663926780,0.101792223752
39877,0.117717064917,0.111034795642,0.118144735694,0.118207201362
39878,0.102653101087,0.093375943601,0.093512900174,0.089428141713
39879,0.090663231909,0.078924760222,0.078385278583,0.076793313026
39880,0.003012757283,0.000083517989,0.000127072941,0.000467381760
39881,0.111031197011,0.090861894190,0.087349042296,0.083159029484
39882,0.142833843827,0.137487098575,0.137500345707,0.140258252621
39883,0.124615952373,0.122201927006,0.111104518175,0.114017143846
39884,0.108322158456,0.098782680929,0.105015330017,0.104838736355
39885,0.101517185569,0.091301746666,0.091797962785,0.089577183127
39886,0.109452240169,0.097746983171,0.099826969206,0.099184580147
39887,0.134458854795,0.124599769711,0.125514611602,0.122525945306
39888,0.113659717143,0.105578012764,0.104522898793,0.108790136874
39889,0.013938288204,0.007499990053,0.006648487411,0.007200807333
39890,0.077180683613,0.063550420105,0.066186264157,0.066859126091
39891,0.108842767775,0.096350342035,0.097441449761,0.099750585854
39892,0.015347644687,0.008802417666,0.008921224624,0.008911635727
39893,0.101069614291,0.085198171437,0.080778442323,0.079788565636
39894,0.084699615836,0.070041276515,0.067477695644,0.066441871226
39895,0.061698168516,0.055985312909,0.058176986873,0.059702966362
39896,0.124197788537,0.116068318486,0.114648208022,0.117160238326
39897,0.104332573712,0.087915107608,0.087607607245,0.080733150244
39898,0.100329726934,0.087997011840,0.084893085063,0.089064069092
39899,0.068902671337,0.055007219315,0.051324792206,0.046988602728
39900,0.030952453613,0.013701207004,0.009626857936,0.007121696603
39901,0.095174714923,0.081803411245,0.079272285104,0.079566895962
39902,0.100701920688,0.084144994617,0.084151878953,0.084844969213
39903,0.022415600717,0.011323460378,0.009250261821,0.009392921813
39904,0.129405900836,0.110030777752,0.104267090559,0.098899252713
39905,0.115697406232,0.103065319359,0.101111471653,0.101664811373
39906,0.106344752014,0.095946013927,0.095391333103,0.100685693324
39907,0.043891459703,0.029020614922,0.024342218414,0.022502183914
39908,0.030234556645,0.016796939075,0.017151866108,0.016821231693
39909,0.003971589729,0.001181740663,0.004154102411,0.005099059548
39910,0.006528325845,0.002833799925,0.002819000510,0.001951282611
39911,0.106050267816,0.100747436285,0.106434226036,0.099920369685
39912,0.119139760733,0.107451453805,0.109613060951,0.110660865903
39913,0.140534564853,0.135004103184,0.138729169965,0.139086604118
39914,0.138949513435,0.132255375385,0.134277209640,0.137834444642
39915,0.117028795183,0.098860338330,0.095272555947,0.092885717750
39916,0.002594490536,0.001200820901,0.000949375972,0.000759014394
39917,0.059654973447,0.043900594115,0.041172854602,0.036380589008
39918,0.004149345681,0.003310921835,0.002820962807,0.003722392488
39919,0.084321655333,0.074586816132,0.077564999461,0.075883328915
39920,0.120814293623,0.111958071589,0.113862514496,0.111315459013
39921,0.128587916493,0.118962645531,0.122053727508,0.115019775927
39922,0.140320643783,0.129858434200,0.130964070559,0.130073562264
39923,0.107708901167,0.098330087960,0.098182022572,0.094261735678
39924,0.133488327265,0.126873031259,0.127868026495,0.127846911550
39925,0.141942828894,0.133802250028,0.135162368417,0.133718281984
39926,0.002516578417,0.000045212015,0.000088061541,0.000128027372
39927,0.127512887120,0.117310680449,0.118500225246,0.123224399984
39928,0.089875400066,0.079789362848,0.080562889576,0.083233229816
39929,0.093713730574,0.081125684083,0.080797046423,0.078554786742
39930,0.004045385402,0.000191148603,0.000198205365,0.000201482151
39931,0.172245755792,0.161152094603,0.162957325578,0.164037182927
39932,0.068442814052,0.061303328723,0.054908577353,0.054937060922
39933,0.119466498494,0.101941064000,0.099041983485,0.097948253155
39934,0.063323542476,0.051903631538,0.051492158324,0.052256874740
39935,0.095429301262,0.089089311659,0.092905193567,0.089178219438
39936,0.123120702803,0.112373240292,0.112936817110,0.114931911230
39937,0.114612750709,0.106583714485,0.107735820115,0.110536918044
39938,0.112882070243,0.101507611573,0.097388431430,0.097754336894
39939,0.100775681436,0.093035094440,0.094190135598,0.094187445939
39940,0.139615908265,0.131823405623,0.134095013142,0.129177451134
39941,0.161785677075,0.153770878911,0.156032472849,0.157648235559
39942,0.124698929489,0.112666383386,0.113856628537,0.110624507070
39943,0.150344267488,0.130713731050,0.133775636554,0.132489249110
39944,0.030529836193,0.017556171864,0.007648062427,0.007666489575
39945,0.015850925818,0.004081577994,0.003386052791,0.003349358216
39946,0.142258584499,0.130728527904,0.130996078253,0.131329044700
39947,0.017770415172,0.009809603915,0.010446895845,0.013804132119
39948,0.111450046301,0.100560121238,0.104017272592,0.103452645242
39949,0.116411276162,0.106360442936,0.101652748883,0.104036703706
39950,0.121639721096,0.107347995043,0.105355642736,0.105723135173
39951,0.102406986058,0.090067945421,0.089071348310,0.087970837951
39952,0.158096194267,0.146819740534,0.149620428681,0.145043924451
39953,0.137282997370,0.127652496099,0.132170140743,0.129423290491
39954,0.114118464291,0.106511443853,0.112349271774,0.109524495900
39955,0.137141659856,0.127304702997,0.131646588445,0.133382394910
39956,0.145024716854,0.131062582135,0.128850623965,0.127827897668
39957,0.132006660104,0.116786830127,0.112360037863,0.112876892090
39958,0.144774928689,0.135369032621,0.138201728463,0.140979439020
39959,0.081530712545,0.074708312750,0.081091426313,0.084771133959
39960,0.133944630623,0.124445356429,0.127412080765,0.130638048053
39961,0.075892612338,0.062228377908,0.053398855031,0.053433027118
39962,0.016424639151,0.005794408266,0.004844321869,0.004724815022
39963,0.066172935069,0.054747391492,0.054783917964,0.052715037018
39964,0.139282643795,0.130057841539,0.130576014519,0.133282423019
39965,0.055722717196,0.042172215879,0.042854409665,0.043129868805
39966,0.082490600646,0.067995041609,0.069493502378,0.066953919828
39967,0.157315477729,0.145899444818,0.146121710539,0.142239063978
39968,0.023998402059,0.014608351514,0.013167216443,0.013050857000
39969,0.107915580273,0.098039515316,0.100192680955,0.100803755224
39970,0.062858492136,0.053504753858,0.047918684781,0.050780385733
39971,0.114753164351,0.102328673005,0.106541849673,0.105089478195
39972,0.047588799149,0.031173603609,0.027782870457,0.028549112380
39973,0.033480070531,0.024215133861,0.023233063519,0.024214686826
39974,0.087424136698,0.071301288903,0.071553878486,0.073157280684
39975,0.112496264279,0.100506030023,0.098681278527,0.097225606441
39976,0.136720597744,0.118369244039,0.116864897311,0.119138307869
39977,0.124037936330,0.117295145988,0.126640543342,0.128277450800
39978,0.086255230010,0.085137799382,0.083857856691,0.086197517812
39979,0.130517825484,0.118210017681,0.123679488897,0.118405014277
39980,0.171810582280,0.162156149745,0.162239477038,0.164666995406
39981,0.096694082022,0.081064410508,0.076138235629,0.069970123470
39982,0.017161136493,0.010418452322,0.012868094258,0.011870992370
39983,0.058863382787,0.050920363516,0.050270527601,0.051252324134
39984,0.071891188622,0.066391162574,0.072551764548,0.074749536812
39985,0.001998504624,0.000123770325,0.000093012779,0.000058948772
39986,0.104608573020,0.090531773865,0.091669701040,0.093716934323
39987,0.120297409594,0.113187894225,0.114403806627,0.118221528828
39988,0.099237479270,0.085152752697,0.081961967051,0.084355689585
39989,0.042239397764,0.029985662550,0.026340866461,0.026649508625
39990,0.022655388340,0.007756819949,0.002100905171,0.001674043364
39991,0.112483017147,0.102969050407,0.100622281432,0.104960016906
39992,0.002064286964,0.000046452085,0.000368120294,0.001287925872
39993,0.106904163957,0.098518259823,0.098577119410,0.096689157188
39994,0.097865879536,0.088551774621,0.089683920145,0.081529639661
39995,0.143725171685,0.126167505980,0.112919442356,0.108794242144
39996,0.089044757187,0.080951236188,0.081967107952,0.079101935029
39997,0.095307923853,0.082808360457,0.081320308149,0.079490117729
39998,0.124153457582,0.117488138378,0.116844356060,0.118517421186
39999,0.116471640766,0.104958906770,0.106291487813,0.103794910014
40000,0.114130415022,0.106080219150,0.101921588182,0.104936033487
40001,0.133491083980,0.125670567155,0.125474914908,0.118753902614
40002,0.079626753926,0.066412828863,0.058752514422,0.061176814139
40003,0.079251930118,0.061387225986,0.062151629478,0.060993269086
40004,0.070147655904,0.059214483947,0.061289433390,0.058410227299
40005,0.006115720607,0.001029976760,0.000966268184,0.000983618782
40006,0.084310106933,0.072241462767,0.070381149650,0.068455137312
40007,0.110970005393,0.091115787625,0.086055055261,0.084944166243
40008,0.006878828630,0.002242543036,0.001983262133,0.003017157549
40009,0.140972182155,0.126543119550,0.126137420535,0.128605753183
40010,0.112479530275,0.090437240899,0.083255521953,0.083912104368
40011,0.080653809011,0.069544829428,0.066849566996,0.068908974528
40012,0.106083407998,0.095782972872,0.094307973981,0.093181885779
40013,0.073227576911,0.047783818096,0.039306703955,0.033806089312
40014,0.144928798079,0.130568280816,0.134239107370,0.137963339686
40015,0.050868466496,0.042093846947,0.044678557664,0.044292461127
40016,0.097390271723,0.077107615769,0.080037616193,0.077883370221
40017,0.005407856777,0.001487810747,0.000710468681,0.000586748996
40018,0.098454929888,0.092635117471,0.094223991036,0.092498525977
40019,0.125635296106,0.107954569161,0.102411270142,0.096884489059
40020,0.088999614120,0.080974794924,0.081390857697,0.084999725223
40021,0.052186604589,0.038201138377,0.029173713177,0.032108638436
40022,0.086267516017,0.072278618813,0.071984916925,0.066435404122
40023,0.129186868668,0.117007486522,0.115024492145,0.116119280457
40024,0.036686573178,0.025116629899,0.014608428814,0.011953279376
40025,0.081141747534,0.078614600003,0.084397904575,0.080245092511
40026,0.132667049766,0.123265318573,0.120475418866,0.125723466277
40027,0.090376280248,0.084208160639,0.084724090993,0.084104932845
40028,0.107994176447,0.099482856691,0.097599968314,0.095066718757
40029,0.118680104613,0.110757857561,0.114192575216,0.112133122981
40030,0.028562938794,0.015839688480,0.009471886791,0.009013071656
40031,0.097024038434,0.084675639868,0.081121250987,0.078713238239
40032,0.145645886660,0.138748645782,0.138570025563,0.140597090125
40033,0.030907282606,0.021393584087,0.021649796516,0.022131273523
40034,0.079029746354,0.070307642221,0.066688559949,0.063639730215
40035,0.150503382087,0.136621147394,0.131479278207,0.131917804480
40036,0.165996924043,0.153393402696,0.156928151846,0.151865929365
40037,0.106946825981,0.085957124829,0.078724876046,0.079662427306
40038,0.030157979578,0.014883723110,0.010073277168,0.010199761018
40039,0.141132950783,0.129894003272,0.134510859847,0.132275238633
40040,0.005542377010,0.000979035860,0.000684191880,0.001105929725
40041,0.100694745779,0.094164840877,0.093347117305,0.091082997620
40042,0.104147449136,0.089482866228,0.081157393754,0.076243400574
40043,0.112276121974,0.103696294129,0.103703536093,0.105610892177
40044,0.003168747760,0.000398600765,0.000097286451,0.000150954613
40045,0.103694379330,0.092269614339,0.089706480503,0.089324131608
40046,0.095641158521,0.085139617324,0.082808524370,0.081218451262
40047,0.000417890347,0.000092810391,0.000160159092,0.000267822383
40048,0.102137401700,0.092172197998,0.092451393604,0.092463731766
40049,0.102406546474,0.096814610064,0.099380522966,0.096050448716
40050,0.053381673992,0.038176640868,0.035355202854,0.030688555911
40051,0.070353873074,0.049416258931,0.044557478279,0.039923537523
40052,0.098472692072,0.084290117025,0.076909072697,0.072845146060
40053,0.012177420780,0.006180941593,0.004656151403,0.005683021620
40054,0.106989137828,0.098322182894,0.092054978013,0.089404053986
40055,0.157066836953,0.143819242716,0.146056368947,0.141888350248
40056,0.092770084739,0.081831589341,0.083125554025,0.081651881337
40057,0.027698351070,0.015248388052,0.013671144843,0.014108235948
40058,0.122544370592,0.113022916019,0.108593970537,0.111346341670
40059,0.014791398309,0.004164241720,0.005808063317,0.006228744984
40060,0.060095760971,0.052825070918,0.053431186825,0.054217949510
40061,0.079445078969,0.068770140409,0.070997238159,0.073699258268
40062,0.050948955119,0.035852663219,0.034968893975,0.038196884096
40063,0.082335554063,0.074660457671,0.074089549482,0.074964009225
40064,0.007934438065,0.000405986590,0.001146014198,0.002082368825
40065,0.003641300602,0.000179453695,0.000063978128,0.000811827427
40066,0.109343573451,0.103394359350,0.107223697007,0.106722012162
40067,0.176016464829,0.169237539172,0.175728291273,0.175635412335
40068,0.019456999376,0.006375330035,0.002741734264,0.003501840401
40069,0.023032885045,0.012223481201,0.010055488907,0.011087466963
40070,0.147974267602,0.140505686402,0.141082689166,0.141584664583
40071,0.081857308745,0.072116918862,0.077658705413,0.076663285494
40072,0.171382158995,0.156552046537,0.157072216272,0.151503607631
40073,0.017003152519,0.010167526081,0.016117367893,0.014088006690
40074,0.096690043807,0.085088633001,0.071028262377,0.069454297423
40075,0.032921515405,0.021808104590,0.025003993884,0.026942262426
40076,0.009425272234,0.001892169123,0.000194879292,0.000732827990
40077,0.121300205588,0.112023808062,0.110525161028,0.107966616750
40078,0.097277872264,0.084950983524,0.085288874805,0.083752617240
40079,0.086331397295,0.073812089860,0.069143980742,0.069616831839
40080,0.116926088929,0.102675601840,0.096317954361,0.093863025308
40081,0.108145691454,0.099438577890,0.098787009716,0.093895889819
40082,0.056273337454,0.037229571491,0.031727127731,0.032227501273
40083,0.058279320598,0.049935866147,0.050918329507,0.051798779517
40084,0.106241606176,0.098961308599,0.100263953209,0.100718669593
40085,0.150307625532,0.136158421636,0.132927030325,0.129114240408
40086,0.010140436701,0.002691735746,0.001603424316,0.002492453204
40087,0.077389180660,0.059546452016,0.055058289319,0.052848398685
40088,0.122160248458,0.106836415827,0.103545077145,0.101107098162
40089,0.023430986330,0.010906641372,0.004022797570,0.003030236112
40090,0.000264514732,0.000019827439,0.000045904679,0.000060192422
40091,0.101433426142,0.088890366256,0.089727982879,0.092266723514
40092,0.039441242814,0.027567103505,0.024834962562,0.026109987870
40093,0.145261213183,0.136681407690,0.132735118270,0.129881292582
40094,0.014861582778,0.002043324290,0.003084667958,0.002754944144
40095,0.009754770435,0.005225194618,0.002522498136,0.004612434655
40096,0.085303708911,0.076551109552,0.074910782278,0.070847511292
40097,0.119040660560,0.110855892301,0.105547584593,0.102987438440
40098,0.126421675086,0.118166059256,0.121649749577,0.118827611208
40099,0.083889707923,0.076667763293,0.084269724786,0.084920428693
40100,0.079863391817,0.070284239948,0.069427654147,0.069450192153
40101,0.064722076058,0.059706874192,0.055281098932,0.057623386383
40102,0.161545053124,0.146519854665,0.138981565833,0.136409625411
40103,0.098436862230,0.083472110331,0.084222368896,0.085382953286
40104,0.057351350784,0.043195687234,0.043662000448,0.045016776770
40105,0.080622158945,0.070928238332,0.069074347615,0.064795099199
40106,0.100280798972,0.085267037153,0.084664359689,0.085759237409
40107,0.097877211869,0.086366571486,0.084227867424,0.080345839262
40108,0.073950111866,0.072324573994,0.069891989231,0.067437827587
40109,0.119791395962,0.102340899408,0.096038796008,0.096250258386
40110,0.079752050340,0.070556461811,0.068011716008,0.068900287151
40111,0.134555682540,0.120082385838,0.117086313665,0.118173711002
40112,0.125199288130,0.115601941943,0.116857200861,0.116546824574
40113,0.028291402385,0.020641183481,0.023906201124,0.024197885767
40114,0.027852684259,0.012478213757,0.012596562505,0.011021377519
40115,0.103915981948,0.096244655550,0.097117759287,0.097927995026
40116,0.024937123060,0.011803786270,0.006017733831,0.007768224459
40117,0.115155488253,0.104318320751,0.101637177169,0.105847485363
40118,0.005630638916,0.001618331764,0.000674035167,0.002862661611
40119,0.028039369732,0.009822894819,0.007555572316,0.010442831554
40120,0.152330294251,0.137385755777,0.134582325816,0.137600556016
40121,0.087150678039,0.080313049257,0.084197647870,0.083692759275
40122,0.010652547702,0.001543163438,0.001585123362,0.006641071755
40123,0.107430145144,0.098857186735,0.100334115326,0.097498275340
40124,0.072984591126,0.062119901180,0.062222387642,0.062102653086
40125,0.017355863005,0.005844358355,0.006569875870,0.008340715431
40126,0.101933144033,0.087620995939,0.083413012326,0.083803765476
40127,0.021843131632,0.013489556499,0.011962678283,0.007859027945
40128,0.124148249626,0.125239223242,0.134755179286,0.136575415730
40129,0.111116684973,0.101439304650,0.100787974894,0.105919726193
40130,0.121999554336,0.103236012161,0.096739664674,0.093794427812
40131,0.117277279496,0.111476108432,0.108496531844,0.109657049179
40132,0.134370282292,0.124880574644,0.123377904296,0.125239983201
40133,0.044674482197,0.037443030626,0.036522414535,0.039610158652
40134,0.108528636396,0.099061705172,0.098247528076,0.099504932761
40135,0.098898239434,0.088473603129,0.090334616601,0.087941274047
40136,0.071293346584,0.059209432453,0.061414316297,0.062529101968
40137,0.022095059976,0.006276554428,0.002413502894,0.002871851204
40138,0.033456861973,0.019907893613,0.011303775012,0.013099749573
40139,0.153842404485,0.138039931655,0.133612975478,0.131502881646
40140,0.141631379724,0.131010577083,0.129524588585,0.123747102916
40141,0.126027405262,0.112220279872,0.114474013448,0.114135786891
40142,0.091102086008,0.079366654158,0.079721622169,0.076766289771
40143,0.085743531585,0.073169887066,0.070633500814,0.068012423813
40144,0.128108695149,0.119729898870,0.120009683073,0.115897201002
40145,0.116892993450,0.099108204246,0.092386558652,0.086946137249
40146,0.085558809340,0.063514463603,0.053646188229,0.053314145654
40147,0.109650209546,0.097953163087,0.100216656923,0.100521788001
40148,0.026377521455,0.015437243506,0.015730569139,0.016861341894
40149,0.095980241895,0.078638963401,0.079346388578,0.079278536141
40150,0.112434491515,0.102390058339,0.101769991219,0.100884668529
40151,0.109285458922,0.099435120821,0.102317206562,0.104502096772
40152,0.117937080562,0.109371893108,0.110398270190,0.109668657184
40153,0.085530340672,0.079260259867,0.081240713596,0.078241772950
40154,0.010992825963,0.004632819910,0.005759335123,0.007153039332
40155,0.074995137751,0.071751117706,0.075034625828,0.070848040283
40156,0.013871300034,0.004503397271,0.003650330706,0.005181425717
40157,0.114308387041,0.097475312650,0.093880496919,0.091350123286
40158,0.008547890000,0.003266940592,0.001974738203,0.001044908538
40159,0.090227328241,0.078438110650,0.074517965317,0.073261879385
40160,0.025650842115,0.010139042512,0.007509947289,0.006180231925
40161,0.012689876370,0.008454521187,0.005835828837,0.008967316709
40162,0.027752604336,0.017872210592,0.018234958872,0.015351809561
40163,0.114798247814,0.108022458851,0.103526882827,0.102882295847
40164,0.133549213409,0.125306084752,0.127875968814,0.126864552498
40165,0.120896562934,0.104580447078,0.105007074773,0.103776186705
40166,0.155144140124,0.144385889173,0.147038429976,0.145759209991
40167,0.109974160790,0.101528152823,0.100968666375,0.103254437447
40168,0.100857734680,0.090664528310,0.091018602252,0.091215945780
40169,0.129828587174,0.121125936508,0.117869697511,0.118627868593
40170,0.109536923468,0.093936890364,0.090200193226,0.085557267070
40171,0.126875713468,0.116218827665,0.113974139094,0.111115738750
40172,0.047304313630,0.029293941334,0.021525627002,0.016611564904
40173,0.119388073683,0.102073229849,0.093965210021,0.094792135060
40174,0.097506977618,0.081028424203,0.068107657135,0.070964343846
40175,0.079411767423,0.066804230213,0.067703470588,0.065970368683
40176,0.120544418693,0.114805757999,0.117263168097,0.117544092238
40177,0.059572976083,0.049292184412,0.052820026875,0.058111570776
40178,0.110186934471,0.099830776453,0.102463163435,0.101433955133
40179,0.074733003974,0.058659348637,0.054653447121,0.050514221191
40180,0.027191562578,0.014589026570,0.009999189526,0.010206083767
40181,0.119805552065,0.101421259344,0.094924256206,0.087931744754
40182,0.082843542099,0.065476171672,0.061294935644,0.062620043755
40183,0.009194281884,0.000846360170,0.000697852520,0.000654431060
40184,0.172355204821,0.159114778042,0.156953990459,0.151674866676
40185,0.049847878516,0.037440661341,0.039467707276,0.039376448840
40186,0.110511131585,0.102880612016,0.102384805679,0.099463105202
40187,0.043406322598,0.029583547264,0.027193505317,0.022951750085
40188,0.107432216406,0.096216209233,0.096519857645,0.092924050987
40189,0.112837158144,0.104509726167,0.105301305652,0.105303011835
40190,0.122865229845,0.100552670658,0.093935228884,0.089181810617
40191,0.088697478175,0.082961313426,0.090618662536,0.087885506451
40192,0.058646336198,0.042723167688,0.039019200951,0.037071172148
40193,0.066247664392,0.058172449470,0.050552498549,0.053856965154
40194,0.142330333591,0.132102832198,0.133486524224,0.137900292873
40195,0.107732594013,0.089624017477,0.079501539469,0.082301363349
40196,0.043221130967,0.036145515740,0.039094153792,0.036514773965
40197,0.015584146604,0.004320881795,0.001665271819,0.001509734429
40198,0.119989842176,0.109582379460,0.110193237662,0.110712319613
40199,0.008843854070,0.001355402288,0.000704338192,0.000978874858
40200,0.014131312259,0.004484962206,0.003938720096,0.005789597519
40201,0.040654096752,0.027596797794,0.028899323195,0.028715588152
40202,0.076397329569,0.060262933373,0.058204393834,0.056781169027
40203,0.043519541621,0.038897112012,0.040373418480,0.038119353354
40204,0.035195324570,0.023460231721,0.022432511672,0.021814987063
40205,0.080256499350,0.071325108409,0.073081821203,0.065144181252
40206,0.071749888361,0.057868044823,0.051404286176,0.052881449461
40207,0.062841027975,0.038618933409,0.032784685493,0.029961191118
40208,0.024788027629,0.012977012433,0.015901498497,0.016751784831
40209,0.144298911095,0.135692849755,0.137961953878,0.138805508614
40210,0.088261269033,0.076984494925,0.076159134507,0.078727699816
40211,0.106643065810,0.096395567060,0.099463894963,0.104745551944
40212,0.097698062658,0.086030200124,0.086411178112,0.081414602697
40213,0.094813413918,0.087082706392,0.087009988725,0.086621254683
40214,0.091888174415,0.076309151947,0.074986770749,0.073745526373
40215,0.138831645250,0.121297992766,0.123051449656,0.121901549399
40216,0.115582421422,0.106829032302,0.109223499894,0.111436404288
40217,0.002462981036,0.000478368369,0.001249986584,0.001883244258
40218,0.041038017720,0.024186007679,0.022843519226,0.027664184570
40219,0.131246581674,0.122140854597,0.122283287346,0.118576824665
40220,0.116836458445,0.104525506496,0.103527396917,0.104724653065
40221,0.151096016169,0.139140486717,0.142205432057,0.147399574518
40222,0.145678266883,0.142309248447,0.147706955671,0.147704243660
40223,0.133564889431,0.121333897114,0.119947955012,0.119186520576
40224,0.062629327178,0.052922621369,0.053155351430,0.053122758865
40225,0.043428402394,0.041959799826,0.039116021246,0.043475478888
40226,0.041353181005,0.027464760467,0.028859509155,0.028729096055
40227,0.132703721523,0.123051352799,0.121809042990,0.125372543931
40228,0.107535250485,0.092508807778,0.090251110494,0.094143666327
40229,0.134923890233,0.130587980151,0.138493642211,0.141942813993
40230,0.048412997276,0.035645905882,0.028747968376,0.025656156242
40231,0.088295459747,0.081371806562,0.079811617732,0.079554624856
40232,0.109135478735,0.098600916564,0.097550839186,0.098281800747
40233,0.024177642539,0.015965310857,0.011359336786,0.009270607494
40234,0.106551624835,0.093521870673,0.092148907483,0.092968836427
40235,0.105117417872,0.095420747995,0.095178142190,0.094974443316
40236,0.148041591048,0.130282655358,0.127427831292,0.123597279191
40237,0.092123426497,0.081896908581,0.079795747995,0.079484872520
40238,0.119649790227,0.101842731237,0.101007349789,0.102584041655
40239,0.013583764434,0.003057792550,0.002072558971,0.003843874205
40240,0.099920816720,0.089742362499,0.090708240867,0.092394761741
40241,0.116735629737,0.098493330181,0.088179871440,0.085749275982
40242,0.087324306369,0.076636992395,0.078194625676,0.079338036478
40243,0.099323324859,0.087370514870,0.087331704795,0.087237842381
40244,0.087565943599,0.078697793186,0.082339391112,0.085342124104
40245,0.102645605803,0.093958653510,0.099757924676,0.099725335836
40246,0.094512768090,0.079771600664,0.076997697353,0.078555181623
40247,0.104095980525,0.085598587990,0.084593579173,0.080828726292
40248,0.055972892791,0.045506604016,0.049410168082,0.049247954041
40249,0.102779589593,0.095605634153,0.100340418518,0.107871823013
40250,0.098664313555,0.085616424680,0.084485858679,0.083388730884
40251,0.081526689231,0.071519717574,0.072022482753,0.069351583719
40252,0.032515820116,0.018247913569,0.016537543386,0.016199732199
40253,0.081679672003,0.063918367028,0.059301532805,0.054580315948
40254,0.058546882123,0.040724284947,0.037292197347,0.035560633987
40255,0.118055418134,0.105818286538,0.105217806995,0.101886346936
40256,0.099619954824,0.079581610858,0.075001172721,0.070727802813
40257,0.148677721620,0.133686482906,0.130865052342,0.130302041769
40258,0.095911957324,0.087932489812,0.087659366429,0.094100937247
40259,0.173856347799,0.163705870509,0.161701515317,0.163348078728
40260,0.042148407549,0.031822934747,0.029328119010,0.031079491600
40261,0.011031318456,0.004466414452,0.002993513364,0.001959730871
40262,0.000019165152,0.000021955098,0.000036632940,0.000067320943
40263,0.068306110799,0.045894179493,0.043115202338,0.039712198079
40264,0.123067207634,0.109066575766,0.113621190190,0.107906483114
40265,0.041810944676,0.031311821193,0.030859377235,0.031784977764
40266,0.149792566895,0.142716974020,0.143143847585,0.143039688468
40267,0.132686778903,0.124459460378,0.125234246254,0.126163870096
40268,0.031191743910,0.020670967177,0.022576699033,0.019871404395
40269,0.066063456237,0.054327346385,0.051288504153,0.044467583299
40270,0.090666651726,0.080961257219,0.085251443088,0.089670047164
40271,0.084989175200,0.064068213105,0.056286599487,0.050757050514
40272,0.140918701887,0.133471190929,0.134799987078,0.133257344365
40273,0.065556816757,0.056628782302,0.054056830704,0.052674159408
40274,0.143680617213,0.136545777321,0.139942139387,0.142249882221
40275,0.008786669932,0.005195118487,0.007067386992,0.007502278313
40276,0.091717272997,0.086096942425,0.086413376033,0.084623277187
40277,0.008276049979,0.003701926209,0.001273970120,0.001723932335
40278,0.110166043043,0.102787129581,0.107788607478,0.105627998710
40279,0.108367457986,0.100830905139,0.104927308857,0.105139672756
40280,0.044141232967,0.027107831091,0.019035484642,0.019836543128
40281,0.066493898630,0.062971085310,0.067467130721,0.068549528718
40282,0.087899774313,0.084494628012,0.087277807295,0.087664395571
40283,0.079388886690,0.069716505706,0.069822892547,0.068731345236
40284,0.028311593458,0.015698723495,0.014923322015,0.011721696705
40285,0.134089365602,0.126801788807,0.131702110171,0.133888944983
40286,0.049561712891,0.039359740913,0.043162327260,0.042711157352
40287,0.070782609284,0.048993662000,0.045575212687,0.046045202762
40288,0.117507420480,0.105646699667,0.105885140598,0.108624368906
40289,0.078820087016,0.060266990215,0.058703728020,0.052791994065
40290,0.027019146830,0.017744239420,0.017333948985,0.017545649782
40291,0.137589812279,0.124231636524,0.122180677950,0.120197661221
40292,0.100288622081,0.095254033804,0.099641628563,0.096276611090
