,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm,dec_4_self_dot_ratio_norm,dec_5_self_dot_ratio_norm,dec_6_self_dot_ratio_norm,dec_7_self_dot_ratio_norm,dec_8_self_dot_ratio_norm,dec_9_self_dot_ratio_norm,dec_10_self_dot_ratio_norm,dec_11_self_dot_ratio_norm,dec_12_self_dot_ratio_norm,dec_13_self_dot_ratio_norm,dec_14_self_dot_ratio_norm,dec_15_self_dot_ratio_norm
107,0.01431197,0.014313657,0.014316833,0.014313126,0.014320098,0.014316464,0.014316997,0.014315878,0.014318037,0.014314813,0.014313909,0.014314816,0.0143161,0.014313576,0.014314825,0.014316445
108,0.014319808,0.014317179,0.014317666,0.0143213235,0.014319297,0.014322858,0.014317452,0.014316227,0.014322154,0.014318638,0.014316964,0.0143186245,0.014315729,0.0143177705,0.014318124,0.014321903
109,0.014301344,0.014294083,0.014295854,0.014297708,0.014296383,0.014290982,0.014291275,0.014295505,0.014293238,0.014294928,0.014300574,0.014293279,0.014292845,0.014295471,0.014296499,0.014294469
110,0.014346303,0.014346083,0.014347964,0.014343219,0.014343809,0.01434575,0.01435015,0.014346812,0.0143474955,0.014346338,0.014346567,0.014350448,0.014348065,0.014348113,0.0143473875,0.01434777
111,0.014380111,0.014380179,0.01438116,0.014377097,0.014378491,0.014378727,0.014381504,0.014378891,0.014376997,0.014375628,0.014377588,0.0143773975,0.01437712,0.01438549,0.01437832,0.014380913
112,0.014336716,0.014336154,0.014337455,0.014340811,0.014341778,0.014336506,0.014342459,0.014340015,0.014340823,0.014336439,0.014339724,0.014340482,0.014341717,0.014339553,0.014343265,0.014338283
113,0.014375209,0.01437328,0.014375136,0.01437504,0.01437552,0.014375383,0.014373293,0.014376002,0.01437324,0.014373331,0.0143740205,0.014374342,0.014377808,0.014377584,0.014375345,0.014373664
114,0.014374562,0.014376302,0.014378508,0.0143771665,0.014376799,0.014375866,0.014377921,0.01437306,0.014381973,0.014382688,0.014372307,0.014380373,0.014379843,0.014376775,0.014376156,0.014379426
115,0.01445098,0.014454005,0.014449412,0.0144491205,0.014446515,0.01445377,0.0144484285,0.014451222,0.014449765,0.014451523,0.014449742,0.014447541,0.014452377,0.014453933,0.014449394,0.014452049
116,0.014354403,0.014355913,0.014353683,0.014359511,0.014358812,0.014358682,0.014359468,0.014358791,0.01435842,0.014356049,0.0143544115,0.014352551,0.014355633,0.014353096,0.014358807,0.014357834
117,0.014289645,0.014284712,0.014291174,0.0142890485,0.014290434,0.014288338,0.014289428,0.014284883,0.014285441,0.014291224,0.014293224,0.014288014,0.014285172,0.014283444,0.014289628,0.014295495
118,0.014345865,0.014344879,0.014343459,0.014345777,0.014346919,0.014346774,0.014346545,0.014349265,0.014345502,0.0143434,0.014341763,0.014345218,0.014345005,0.014343353,0.014345067,0.014344035
