,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm
15956,0.000388292,0.0003895549,0.00038980864,0.00039064424
15957,0.0004501716,0.0004504293,0.00045016274,0.00044994827
15958,0.00038279878,0.0003830482,0.0003822912,0.00038175026
15959,0.00043247227,0.00043330062,0.00043370956,0.00043425293
15960,0.000391251,0.00039211757,0.00039244365,0.00039306705
15961,0.0003940406,0.00039492903,0.00039465263,0.00039492303
15962,0.00037426528,0.00037543618,0.00037613272,0.00037616922
15963,0.0003792837,0.0003817824,0.0003825825,0.00038260178
15964,0.0003803696,0.0003809578,0.00038024338,0.0003799977
15965,0.000381111,0.0003820151,0.0003819342,0.00038230928
15966,0.00039693376,0.00039740742,0.00039698856,0.00039787922
15967,0.0003913053,0.0003920815,0.00039192132,0.00039222304
15968,0.00037824028,0.00037980606,0.0003801159,0.00038097223
15969,0.0003963979,0.0003979239,0.00039829104,0.0003989605
15970,0.0004259916,0.00042648395,0.00042674117,0.0004269668
15971,0.00041867964,0.00041937936,0.00041941358,0.00041976094
15972,0.0003870823,0.00038765976,0.00038718202,0.0003875029
15973,0.00037925717,0.00038052863,0.0003807354,0.00038112854
15974,0.00037961174,0.00038076437,0.00038098337,0.00038119665
15975,0.0003961554,0.0003976191,0.00039811223,0.00039926468
15976,0.0004229001,0.00042341233,0.00042332683,0.00042305878
15977,0.00037804825,0.00038055007,0.00038091114,0.00038116425
15978,0.0004385687,0.0004384355,0.00043855165,0.0004386125
15979,0.00041132825,0.00041185453,0.0004122986,0.0004127803
15980,0.00037388352,0.00037518394,0.0003746205,0.00037531147
15981,0.00039679426,0.00039752258,0.0003976567,0.00039791412
15982,0.0004200601,0.00042130973,0.00042128572,0.00042204146
15983,0.00038078593,0.00038137526,0.00038093075,0.00038106373
15984,0.00039567085,0.0003970095,0.00039753606,0.0003982188
15985,0.00044617912,0.00044603852,0.0004459879,0.0004458131
15986,0.0003855383,0.00038640888,0.00038602794,0.00038766916
15987,0.00038739265,0.00038834102,0.00038802458,0.00038882685
15988,0.0004556626,0.0004556429,0.00045581878,0.00045592448
15989,0.0004397138,0.00044060827,0.00044094227,0.00044130554
15990,0.00039367063,0.00039456616,0.00039448575,0.00039501008
15991,0.0003913629,0.0003919403,0.00039166686,0.00039192638
15992,0.0004196126,0.00041987392,0.0004202107,0.000420326
15993,0.0003904759,0.0003915347,0.00039163657,0.00039227947
15994,0.00038225146,0.00038349754,0.00038340487,0.00038330935
15995,0.00038809062,0.00038842257,0.0003879539,0.00038818462
15996,0.0003951778,0.00039560744,0.00039576666,0.0003962695
15997,0.0004358243,0.0004359096,0.0004362817,0.00043623007
15998,0.0004290913,0.00042961186,0.0004302401,0.00043069996
15999,0.00042435987,0.00042485347,0.00042473155,0.00042538947
16000,0.0003866459,0.00038801026,0.00038888765,0.0003889747
16001,0.00046903285,0.00046916818,0.00046918343,0.00046934292
16002,0.00045558787,0.00045564398,0.00045545408,0.00045509785
16003,0.00037844214,0.00038021285,0.0003803686,0.00038120555
16004,0.0003879351,0.00038944802,0.0003897629,0.00039015827
16005,0.00046220212,0.00046244045,0.00046260114,0.0004628702
16006,0.0003871657,0.00038851573,0.0003885029,0.00038877912
16007,0.0003894976,0.00038959892,0.00038960416,0.00038990914
16008,0.0004050869,0.00040597143,0.00040607038,0.00040612614
16009,0.00041068596,0.00041102222,0.0004109445,0.00041107647
16010,0.0004095806,0.00041123087,0.00041098427,0.0004105861
16011,0.00043559034,0.00043571374,0.00043576938,0.0004358765
16012,0.00039153825,0.00039192007,0.0003915787,0.00039205403
16013,0.0004494802,0.000450278,0.0004502698,0.00045020986
16014,0.00043826364,0.00043833876,0.00043885628,0.00043863564
16015,0.0003900631,0.00039095076,0.0003904354,0.00039044223
16016,0.00038877016,0.00038993446,0.00039033682,0.00039015006
16017,0.0004243101,0.00042490565,0.00042508342,0.0004252975
16018,0.0004050266,0.00040541697,0.0004053716,0.00040528754
16019,0.00038831393,0.0003896527,0.00038997614,0.00039064113
16020,0.00038510034,0.00038668004,0.000386862,0.00038726808
16021,0.00039324455,0.0003941278,0.00039397008,0.00039408338
16022,0.0003746704,0.00037592722,0.00037576462,0.0003761851
16023,0.00040768838,0.00040853632,0.00040892852,0.0004093974
16024,0.00040464287,0.00040530058,0.00040555085,0.0004053497
16025,0.00039813196,0.00039930287,0.00039938232,0.00039977807
16026,0.00038759684,0.00038844248,0.00038825482,0.00038867438
16027,0.00044546582,0.00044553174,0.00044523765,0.0004451748
16028,0.0004203745,0.0004213933,0.00042180094,0.0004219776
16029,0.00046162037,0.00046194103,0.00046196335,0.00046218702
16030,0.00037644056,0.0003772106,0.00037708925,0.00037692607
16031,0.00036862248,0.00036952688,0.0003694915,0.00036974053
16032,0.00038286738,0.00038381503,0.00038359562,0.00038378045
16033,0.00038348118,0.00038528914,0.00038516975,0.00038598286
16034,0.000384676,0.00038487944,0.00038456518,0.00038459897
16035,0.00037831557,0.00037956072,0.0003796459,0.00038058314
16036,0.00045730546,0.0004574327,0.00045771425,0.00045756804
16037,0.00040147893,0.0004017555,0.00040132247,0.0004020193
16038,0.00044183971,0.0004425469,0.00044287802,0.00044338367
16039,0.0003808142,0.00038187354,0.0003811958,0.00038168862
16040,0.0003952409,0.00039607458,0.00039625986,0.00039632333
16041,0.000386019,0.00038718985,0.00038786116,0.0003880569
16042,0.0003930739,0.00039392654,0.0003939023,0.00039394764
16043,0.00043703103,0.00043716948,0.0004368868,0.00043717402
16044,0.0004616605,0.0004615717,0.00046172124,0.00046162677
16045,0.00045635464,0.0004565317,0.00045651657,0.0004565556
16046,0.0003907911,0.00039151762,0.00039187368,0.00039193346
16047,0.00038613295,0.000386871,0.00038700725,0.0003876435
16048,0.00046894193,0.00046863116,0.0004687489,0.00046871757
16049,0.0003811195,0.00038283537,0.00038327836,0.00038401768
16050,0.00038265984,0.0003843546,0.00038448066,0.00038439833
16051,0.00040529473,0.00040628598,0.00040626293,0.00040663598
16052,0.00039087638,0.00039215948,0.00039219495,0.0003925377
16053,0.00039577184,0.00039763402,0.00039810047,0.00039896692
16054,0.00038602296,0.00038695554,0.0003869329,0.00038712533
16055,0.0004080533,0.00040896324,0.00040902273,0.0004092714
16056,0.0003785733,0.0003790466,0.00037904293,0.00037953714
16057,0.00045156205,0.00045152812,0.0004511759,0.00045077706
16058,0.00038035304,0.00038150128,0.00038112942,0.00038162316
16059,0.00044717218,0.0004474382,0.0004475184,0.000447155
16060,0.00043984747,0.00044024698,0.00044007972,0.00043990265
16061,0.00044260602,0.00044257398,0.00044208323,0.00044203832
16062,0.0004398526,0.00044032585,0.00044070138,0.0004408654
16063,0.000436659,0.0004374203,0.00043736026,0.00043719617
16064,0.00038776945,0.00038885456,0.0003890505,0.00038932226
16065,0.00038214095,0.0003831852,0.00038353595,0.00038460942
16066,0.0003947235,0.00039589297,0.00039634577,0.00039694214
16067,0.0003927989,0.00039364395,0.00039405486,0.00039454197
16068,0.0003772342,0.00037766565,0.0003778803,0.00037746553
16069,0.00037899072,0.00037987417,0.00037987347,0.00037988604
16070,0.0003769057,0.0003784652,0.00037835856,0.00037849334
16071,0.00041490188,0.00041541367,0.00041490266,0.00041535395
16072,0.00037110064,0.00037213703,0.00037182873,0.00037287024
16073,0.00040446618,0.0004052583,0.00040560076,0.00040562986
16074,0.00037988558,0.00038158937,0.00038175998,0.00038208097
16075,0.000442492,0.00044295358,0.00044245808,0.00044313484
16076,0.00039483534,0.00039531785,0.00039523465,0.00039468755
16077,0.00038297768,0.00038434513,0.0003843,0.00038470206
16078,0.0004249884,0.00042576555,0.00042588165,0.00042623436
16079,0.00042578057,0.00042638252,0.00042646215,0.0004269955
16080,0.00042775305,0.00042860917,0.0004287407,0.00042907937
16081,0.0004633452,0.00046333147,0.0004632225,0.00046334715
16082,0.0003925093,0.000393591,0.00039366333,0.00039401534
16083,0.00037899785,0.000380311,0.0003804599,0.0003811328
16084,0.0003978795,0.00039909506,0.0003994694,0.00039974815
16085,0.0004492845,0.00044968684,0.00044987592,0.00044968078
16086,0.00038859685,0.0003897085,0.00038974397,0.00038949083
16087,0.00037129788,0.00037249323,0.00037244294,0.00037251657
16088,0.0003905131,0.0003906279,0.00039053228,0.00039018056
16089,0.0003890066,0.00039084716,0.00039093342,0.00039080007
16090,0.00044789506,0.00044784576,0.00044783283,0.00044850743
16091,0.00038996324,0.0003911336,0.0003914907,0.00039222068
