,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm,dec_4_norm,dec_5_norm,dec_6_norm,dec_7_norm
18317,0.21696022,0.21699229,0.21902698,0.21882343,0.21859953,0.2192316,0.21909413,0.21863125
18318,0.21661247,0.21645221,0.21833137,0.21795723,0.21774018,0.21816641,0.21795407,0.21761769
18319,0.21727909,0.217183,0.2191731,0.21891151,0.21869421,0.2193166,0.21911713,0.2187184
18320,0.21316352,0.21312559,0.21517739,0.21498147,0.2147696,0.21542293,0.21525082,0.21488057
18321,0.21136609,0.21129094,0.21324606,0.21292624,0.21270871,0.21331699,0.21309172,0.2126771
18322,0.2167941,0.21671239,0.21874219,0.2184516,0.21819803,0.21887194,0.21864188,0.2182488
18323,0.21742979,0.21734282,0.21931134,0.21902686,0.21886139,0.219567,0.2193714,0.21892624
18324,0.21625413,0.21617696,0.21814346,0.21785685,0.21757735,0.21821938,0.2180009,0.21760258
18325,0.22126503,0.22110222,0.22299545,0.22261646,0.22268404,0.22387043,0.22369319,0.22355564
18326,0.21407056,0.21406166,0.21612042,0.21589485,0.21569352,0.21627739,0.21610442,0.21572612
18327,0.21641748,0.21629533,0.21825281,0.21790522,0.21771365,0.21837358,0.21816738,0.21780874
18328,0.21478607,0.2146928,0.21668932,0.21648619,0.21624093,0.21700399,0.21680404,0.21639638
18329,0.21573447,0.21561475,0.2175002,0.2171494,0.21683507,0.21745858,0.21720959,0.2167535
18330,0.21439931,0.21434425,0.2162557,0.2160068,0.21582402,0.21653327,0.2162954,0.21597542
18331,0.21575223,0.21569447,0.21775775,0.21753941,0.21728523,0.21810761,0.21791597,0.21749645
18332,0.22229399,0.2222068,0.22431658,0.22396065,0.2237271,0.2242365,0.22408906,0.22360016
18333,0.21482156,0.2147732,0.21679792,0.216557,0.21636076,0.21711005,0.21692976,0.21654288
18334,0.21824734,0.21812534,0.2201092,0.21984038,0.21959789,0.22025788,0.22005728,0.21959208
18335,0.21865225,0.21862647,0.22067794,0.22046405,0.22031409,0.22103943,0.22081892,0.22043282
18336,0.21517175,0.21505822,0.21712047,0.21687256,0.2167057,0.21738058,0.2171166,0.21671963
18337,0.21139681,0.2112727,0.21322861,0.21288504,0.21267213,0.21343365,0.2132365,0.21284617
18338,0.22424363,0.22419746,0.2262331,0.2261761,0.22619887,0.22703534,0.2269214,0.2267551
18339,0.21291637,0.21288028,0.21491322,0.21470113,0.214525,0.21528335,0.21511413,0.21472903
18340,0.21445572,0.2144083,0.21647264,0.2162223,0.21602006,0.21670264,0.21652064,0.21614167
18341,0.23591584,0.23586905,0.23841776,0.23836549,0.23872562,0.23978417,0.23965552,0.23954786
18342,0.22087142,0.22072977,0.22276047,0.22243655,0.22222367,0.22290662,0.22268716,0.22226076
18343,0.22092417,0.22074178,0.22237043,0.22193873,0.22161713,0.22165638,0.2214747,0.22102018
18344,0.21501452,0.21482721,0.21656846,0.21618854,0.21600308,0.21682675,0.21663433,0.21636859
18345,0.21847257,0.21838365,0.22036755,0.22012512,0.21996033,0.22052877,0.2202781,0.2198547
18346,0.21511452,0.2150345,0.21704383,0.21678872,0.21659955,0.21745995,0.21726537,0.21689866
