,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm,dec_4_norm,dec_5_norm,dec_6_norm,dec_7_norm
197,0.8866879,0.8865167,0.88633776,0.88621294,0.88620985,0.8860558,0.8860158,0.88599175
198,0.8467698,0.8464694,0.84635514,0.84619474,0.84630823,0.8462036,0.8461096,0.8460279
199,0.96104544,0.9610421,0.96103495,0.9610272,0.9610249,0.9610188,0.96101505,0.9610167
200,0.8364126,0.8360215,0.8357524,0.8355106,0.8356778,0.83550507,0.8353189,0.8353869
201,0.78704345,0.7865336,0.7862222,0.7862115,0.786169,0.7859054,0.7855778,0.785819
202,0.93900806,0.9389239,0.9388145,0.93877095,0.93875605,0.93872035,0.9386525,0.9386686
203,0.9861573,0.98615223,0.9861488,0.9861454,0.9861434,0.9861462,0.98614335,0.9861464
204,0.9932805,0.9932808,0.99328125,0.99328107,0.9932807,0.99328184,0.9932833,0.993282
205,0.75396043,0.75371575,0.7534063,0.7533003,0.75322115,0.7529975,0.7529135,0.7529418
206,0.87856585,0.8783464,0.8780806,0.8779072,0.877903,0.8777833,0.8776102,0.8776301
207,0.75947034,0.75924814,0.7589418,0.7587556,0.75876135,0.75852966,0.7583418,0.7582976
208,0.96670943,0.9667066,0.966704,0.9667087,0.96670896,0.96670514,0.96669936,0.9666988
209,0.81490237,0.8148246,0.8145136,0.81434035,0.8143338,0.81417394,0.8141362,0.81395304
210,0.76403534,0.76378596,0.7635085,0.76331353,0.76329273,0.7631485,0.76299226,0.76296526
211,0.73677325,0.73663026,0.736375,0.7362819,0.73618335,0.73610914,0.7359436,0.73590815
212,0.7922958,0.79197174,0.7915239,0.79153854,0.7913569,0.7912887,0.7909297,0.79105324
213,0.9567661,0.9567711,0.9567754,0.95677555,0.9567778,0.95677423,0.95677775,0.956778
214,0.93881613,0.9386897,0.9385029,0.9384311,0.93840176,0.93834263,0.9382623,0.9383319
215,0.96604115,0.9660373,0.9660325,0.96602917,0.9660289,0.9660303,0.9660274,0.9660286
216,0.83288395,0.83260494,0.8323443,0.8320994,0.8320927,0.8320463,0.8318154,0.83204144
217,0.87213755,0.8719566,0.8716196,0.8714245,0.8714848,0.87147236,0.87122494,0.87129444
218,0.9719805,0.97193927,0.9718801,0.97185844,0.9718514,0.9718172,0.9718016,0.97181374
219,0.94704074,0.946996,0.9468872,0.9468127,0.9468221,0.9467696,0.9467126,0.946725
220,0.9317003,0.93163645,0.9315306,0.931469,0.93145406,0.9314315,0.93135494,0.931371
221,0.91632295,0.91617215,0.9160601,0.91602445,0.9160067,0.9159276,0.9158557,0.9159424
222,0.952068,0.9520079,0.9519199,0.95189804,0.9518601,0.95183325,0.9518037,0.95180607
223,0.87291276,0.8726168,0.8724244,0.8722655,0.87221956,0.8721222,0.8718875,0.87211835
224,0.7689056,0.7685831,0.7682159,0.76799726,0.76797616,0.76779836,0.7676588,0.767677
225,0.8412144,0.84091914,0.84068066,0.8404148,0.8404622,0.84036064,0.8401351,0.8401823
226,0.7785395,0.778309,0.77802604,0.7778186,0.7777866,0.77769035,0.777557,0.77753586
227,0.96251094,0.9625116,0.9625117,0.96251553,0.96251595,0.9625147,0.9625156,0.9625165
228,0.8076788,0.8074409,0.80725294,0.80705565,0.8071257,0.80683666,0.8066846,0.80666244
229,0.97888637,0.97887677,0.97886574,0.9788558,0.97885525,0.97885835,0.9788557,0.9788599
230,0.7552653,0.75522965,0.75507325,0.7549803,0.75492287,0.7547954,0.7546739,0.7546358
231,0.936436,0.9363878,0.936314,0.93628526,0.93628454,0.93624586,0.9362103,0.93620807
232,0.75569296,0.7554367,0.7551332,0.75495493,0.7548837,0.7547668,0.754657,0.7546555
233,0.95407814,0.95408344,0.9540852,0.9540892,0.95408595,0.9540877,0.95408636,0.95408976
234,0.9667272,0.9667235,0.96672285,0.96672326,0.966725,0.9667261,0.96672505,0.96672416
235,0.8389311,0.83861536,0.8384224,0.8382036,0.83820504,0.83810276,0.8378322,0.8379809
236,0.98389,0.98388654,0.9838826,0.98387957,0.98387825,0.98387665,0.98387283,0.9838734
237,0.9380299,0.93790257,0.9377537,0.93771094,0.9376942,0.93762976,0.9375663,0.9376308
238,0.7732241,0.77302146,0.77269596,0.7724994,0.77247834,0.7723144,0.7721627,0.77217174
239,0.93740666,0.93733484,0.9371775,0.93710834,0.9370531,0.93701416,0.9369357,0.936925
240,0.8703778,0.8701244,0.8698164,0.8696038,0.86963296,0.8694506,0.8693268,0.86939996
241,0.9702584,0.9702583,0.97025776,0.9702585,0.9702564,0.97025764,0.9702578,0.97025883
242,0.78443205,0.7842177,0.78401136,0.78385097,0.7838548,0.78374106,0.7836087,0.7836143
243,0.9904035,0.99040395,0.9904038,0.99040353,0.99040574,0.9904034,0.9904028,0.9904021
244,0.7923998,0.79231834,0.79199165,0.7918462,0.7919812,0.7917889,0.7915768,0.79166096
245,0.8266886,0.8265727,0.8262449,0.8260295,0.8258881,0.8260075,0.82577705,0.8257392
246,0.9926349,0.99263346,0.99263185,0.99263024,0.99262893,0.9926287,0.9926279,0.99262726
247,0.7800845,0.77990717,0.7795778,0.77910936,0.779313,0.7790899,0.77888536,0.7786627
248,0.9583632,0.95835567,0.958344,0.958341,0.95833325,0.95833766,0.95833313,0.9583305
249,0.84915286,0.84890825,0.8486337,0.848494,0.8485076,0.8483511,0.8482056,0.8482369
250,0.94237566,0.94231075,0.94223434,0.9421389,0.94211245,0.9420803,0.94203305,0.9420269
251,0.9697033,0.96970373,0.96970606,0.96970665,0.9697078,0.9697088,0.96971035,0.9697093
