,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin
5163,0.85251653,0.8563152,0.8522624,0.8488967,0.86966115,0.87064683
5164,0.7387537,0.7398844,0.744052,0.73905045,0.7371037,0.7108861
5165,0.8619345,0.85988593,0.86585844,0.8498359,0.85228837,0.82081187
5166,0.042774677,0.044097602,0.041166782,0.038187444,0.034774482,0.03198743
5167,0.7141215,0.71711516,0.7398851,0.7081386,0.7023299,0.6779757
5168,0.9475803,0.95342606,0.9510505,0.94302034,0.9571781,0.93928635
5169,0.07085973,0.071930945,0.072797656,0.068531096,0.06713098,0.06120348
5170,0.9607249,0.97914755,0.9849875,0.96755934,0.97383565,0.9760479
5171,0.13214147,0.13404924,0.13496906,0.12828141,0.12127793,0.10666466
5172,0.8824756,0.88911015,0.8922461,0.87748945,0.853019,0.8188245
5173,0.8604305,0.8603647,0.8630978,0.83990884,0.83215386,0.79109854
5174,0.8782057,0.88531137,0.88571656,0.88111615,0.87342095,0.82016194
5175,0.8602123,0.8625896,0.87472814,0.87042856,0.88546026,0.8554311
5176,0.6773896,0.685457,0.69084525,0.65201503,0.615907,0.6193925
5177,0.85437757,0.86275446,0.87475115,0.8625202,0.8796602,0.865957
5178,0.05853516,0.06009066,0.06153661,0.058710575,0.052375913,0.05230993
5179,0.84254515,0.8328051,0.83938146,0.82476425,0.827401,0.80588293
5180,0.023699403,0.024489045,0.023952484,0.02277273,0.02173853,0.021050453
5181,0.7857131,0.7844288,0.7974522,0.7936241,0.790369,0.77913874
5182,0.43171686,0.4412197,0.45500463,0.43119615,0.42160445,0.40646255
5183,0.87371945,0.8684459,0.86945176,0.8557162,0.87399083,0.87323064
5184,0.85651606,0.8627331,0.87872344,0.8663311,0.8409924,0.7830119
5185,0.7091844,0.7117741,0.71539056,0.69326997,0.65969664,0.6162137
5186,0.26938826,0.2680987,0.2687564,0.25118095,0.24377954,0.2302491
5187,0.14046097,0.14516246,0.15045756,0.13985646,0.12870395,0.11441463
5188,0.6309291,0.633324,0.6509714,0.62574565,0.6112287,0.5827602
5189,0.026028752,0.02641046,0.026112199,0.02612412,0.025705755,0.025350451
5190,0.69100064,0.6850903,0.6861117,0.6773368,0.67037606,0.67473495
5191,0.83857596,0.8448725,0.8536049,0.8486612,0.82951903,0.75818765
5192,0.8451989,0.85775435,0.87392485,0.84448683,0.8235712,0.80095136
5193,1.0011849,1.0031786,0.99822336,1.0005487,1.0017824,0.98949957
5194,0.87486136,0.8773524,0.8795388,0.8694411,0.85685194,0.8379601
5195,0.7028723,0.70781374,0.7200564,0.6947863,0.68107045,0.6490955
5196,0.3713305,0.37351912,0.3860184,0.37884516,0.37678492,0.3847922
5197,0.8427738,0.83555645,0.84449905,0.8227496,0.83386433,0.8436337
5198,0.039434075,0.040177763,0.03919208,0.03712809,0.034237623,0.03179121
5199,0.61257863,0.61013716,0.62320614,0.6140212,0.62960684,0.6113795
5200,0.8350526,0.8339385,0.84326947,0.824273,0.8116912,0.7729556
5201,0.9598053,0.95247823,0.9554149,0.95383155,0.96424454,0.95534575
5202,0.8147285,0.8149897,0.824745,0.8129935,0.79900753,0.7847215
5203,0.9259415,0.9208657,0.9215896,0.9147104,0.90441656,0.89531636
5204,0.8707522,0.8686758,0.86712235,0.86570776,0.89211154,0.89069873
5205,0.8220997,0.8219211,0.8386951,0.8251791,0.8068388,0.76720774
5206,0.67057455,0.67695653,0.6817039,0.6552866,0.63076496,0.5628793
5207,0.8202058,0.8170173,0.8300571,0.8282114,0.8177462,0.7966489
5208,0.8262603,0.83116174,0.83127075,0.82330155,0.8137972,0.80346614
5209,0.019029975,0.019837916,0.019153953,0.01753825,0.015617549,0.0144767165
5210,0.3387636,0.33991033,0.3547898,0.34197372,0.33634555,0.33390802
5211,0.8417203,0.84076554,0.8482962,0.8276619,0.81648684,0.78545976
5212,0.61361253,0.61889887,0.6437335,0.6211667,0.6409428,0.6571981
5213,0.39501148,0.39648592,0.40652776,0.38943058,0.38764226,0.37381804
5214,0.3261193,0.331339,0.34513456,0.33889055,0.3361016,0.3188572
5215,0.8368797,0.8414244,0.8534689,0.8332147,0.8264089,0.8184856
5216,0.81066203,0.8121713,0.8124484,0.8164826,0.80806834,0.79558456
5217,0.9226325,0.92097086,0.91969466,0.9236448,0.90306216,0.8748526
5218,0.7854762,0.7913174,0.8019692,0.7839217,0.7873505,0.78977245
5219,0.6442802,0.64728963,0.6613887,0.63633746,0.63159096,0.6097715
5220,0.85536754,0.8566703,0.86794233,0.8589001,0.8490467,0.83499
5221,0.41488022,0.4198476,0.44370306,0.4211815,0.42172045,0.4036641
5222,0.7886249,0.7944924,0.80771244,0.79062676,0.76228166,0.7517322
5223,0.71299183,0.72610235,0.72721696,0.70227015,0.6663685,0.61264384
5224,0.2678964,0.26903915,0.2816676,0.2732973,0.26833218,0.26513678
5225,0.9678466,0.9504782,0.95280385,0.9672123,0.96244746,0.9448739
5226,0.8591201,0.86025596,0.86654145,0.85676473,0.8662814,0.8420513
5227,0.84632355,0.8473805,0.8653195,0.8502351,0.8383421,0.8129606
5228,0.933656,0.9334353,0.94206595,0.9359306,0.9249591,0.8984667
5229,0.03615719,0.03675425,0.03631431,0.03355241,0.030555964,0.029026985
5230,0.6998668,0.7022599,0.7113458,0.68908286,0.6915417,0.67959356
5231,0.69152504,0.6950158,0.7111313,0.6933268,0.67501575,0.6651666
5232,0.9249497,0.91682124,0.92871183,0.91375077,0.89614946,0.889026
5233,0.8215107,0.8211832,0.8247045,0.8216459,0.8120303,0.79993933
5234,0.68411946,0.6802854,0.6986729,0.69397825,0.69868267,0.71122783
5235,0.8649881,0.85981965,0.85611755,0.8523232,0.8572656,0.86628526
5236,0.48863292,0.4864714,0.49628145,0.47678047,0.472969,0.44293845
5237,0.1590668,0.16122097,0.16523534,0.15617388,0.14913177,0.14168215
5238,0.6024952,0.60739434,0.60962903,0.59759164,0.59120417,0.5820856
5239,0.14832366,0.14970714,0.15256286,0.14599282,0.14753938,0.14093423
5240,0.6995818,0.70293546,0.7159817,0.6899918,0.67531765,0.6754871
5241,0.58847475,0.5821172,0.60108787,0.58813256,0.58725256,0.5846157
5242,0.8132926,0.81792253,0.8291097,0.8169493,0.8091875,0.8094852
5243,0.63379085,0.6385373,0.6638265,0.63843125,0.6383188,0.6147667
5244,0.09184879,0.093253136,0.093808115,0.089561045,0.08518654,0.07926363
5245,0.84481514,0.848477,0.87151164,0.8579721,0.8648922,0.8041122
5246,0.08268559,0.084365726,0.08675724,0.080512404,0.07904452,0.07240409
5247,0.85931814,0.861199,0.85658413,0.84498245,0.81790084,0.80669224
5248,0.9016603,0.8973903,0.9102044,0.91033375,0.9097772,0.91769767
5249,0.5479506,0.54843056,0.56355333,0.54647815,0.537914,0.5271432
5250,0.8557881,0.8499139,0.8556087,0.85542476,0.8474871,0.8593549
5251,0.86002994,0.8617242,0.8651429,0.85850596,0.84712493,0.7992302
5252,0.77880156,0.7839105,0.79767513,0.7759901,0.7667981,0.77716565
5253,0.47854143,0.48924524,0.49458557,0.47131646,0.45212996,0.42669994
5254,0.73128223,0.7308083,0.7393135,0.72002375,0.7212485,0.7406181
5255,0.81371653,0.81753373,0.829859,0.81063193,0.8000442,0.7582508
5256,0.40082574,0.4061762,0.4271621,0.4150386,0.4190811,0.4080692
5257,0.7190567,0.7226804,0.73392266,0.7234135,0.7154294,0.68765867
5258,0.6641704,0.66851705,0.67795753,0.6524992,0.6437608,0.6206774
5259,0.14584744,0.15060043,0.13462293,0.12526661,0.11797553,0.12379038
5260,0.14687598,0.14873672,0.15354931,0.1482771,0.14433932,0.13450724
5261,0.6236886,0.6151588,0.6238036,0.61475,0.62712777,0.61936593
5262,0.58743364,0.5961244,0.60803664,0.5948368,0.612271,0.605841
5263,0.11620408,0.11797166,0.12094563,0.120701015,0.11825597,0.11660093
5264,0.84122604,0.84383035,0.84979606,0.8337442,0.8161634,0.8116449
5265,0.6921091,0.6867442,0.6925259,0.71019894,0.7453059,0.74139094
5266,0.6332529,0.6303197,0.65169084,0.6362762,0.62878287,0.61372244
5267,0.342443,0.34689194,0.35860932,0.349333,0.35248232,0.35344565
5268,0.73575723,0.7380686,0.75469255,0.72816145,0.7177628,0.70523363
5269,0.8664779,0.87014014,0.88313305,0.8722368,0.8904354,0.87987745
5270,0.754017,0.75836694,0.7681941,0.7567732,0.76113033,0.72558284
5271,0.4566484,0.4547646,0.46803367,0.44422525,0.44502693,0.43173623
5272,0.8471779,0.8547719,0.8695905,0.8580945,0.8341794,0.81080914
5273,0.9663433,0.9619765,0.97857404,0.9876169,0.98272276,0.94762534
5274,0.8968498,0.89813346,0.903146,0.8897296,0.88024706,0.8727259
5275,0.8482584,0.85082865,0.8627539,0.842766,0.82902104,0.8210384
5276,0.65309083,0.65672064,0.65621257,0.6488099,0.63573855,0.6098819
5277,0.88280916,0.8773079,0.87667704,0.8859813,0.8961973,0.8906723
5278,0.04608196,0.046695054,0.0460912,0.045118332,0.044920146,0.044448495
5279,0.7469746,0.75151676,0.75875926,0.7312455,0.6849333,0.64987814
5280,0.5660944,0.567935,0.5822809,0.5636171,0.5689353,0.561543
5281,0.823823,0.83278376,0.8510486,0.8346524,0.82426286,0.8335478
5282,0.016378164,0.016714156,0.016433597,0.015839458,0.014922321,0.01391232
5283,0.6776409,0.6773579,0.6927433,0.66998816,0.65414083,0.6307547
5284,0.24131668,0.24142611,0.24431849,0.23781633,0.23894787,0.21761256
5285,0.83164907,0.84194696,0.8481001,0.83139384,0.8227884,0.7974918
5286,0.46006906,0.45342004,0.4655422,0.46163476,0.47328955,0.48096716
5287,0.011442006,0.011937439,0.011357844,0.010773778,0.009613335,0.008958697
5288,0.92154896,0.9197273,0.9271085,0.9267195,0.9259566,0.9385115
5289,0.687711,0.6976714,0.70503366,0.6787885,0.66299903,0.6503072
5290,0.83760226,0.8493537,0.8563578,0.85226244,0.8409785,0.78860754
5291,0.24659956,0.24740154,0.25840682,0.25177288,0.2501431,0.24705434
5292,0.40342134,0.40895897,0.41204476,0.4035244,0.3997693,0.40107423
5293,0.8325457,0.8423179,0.8402242,0.82250965,0.82219666,0.7951479
5294,0.04135865,0.04202956,0.04062867,0.039559424,0.037220538,0.032669842
5295,0.021933436,0.024547696,0.021795928,0.016317308,0.011148632,0.009947419
5296,0.056185126,0.062019825,0.054248452,0.041629434,0.031920016,0.024776816
5297,0.8553236,0.8559381,0.8658856,0.8765088,0.9004685,0.8615946
5298,0.84624535,0.854113,0.8655704,0.8462094,0.8354612,0.7857215
5299,0.064092994,0.06550723,0.06547856,0.060274363,0.05394101,0.04964745
5300,0.7999125,0.8058884,0.8089801,0.7973135,0.7786433,0.7611357
5301,0.8474536,0.8491137,0.85993063,0.84793276,0.8475356,0.82507807
5302,0.8043725,0.80081403,0.8085669,0.78416973,0.77329934,0.7611507
5303,0.543245,0.53916454,0.5534135,0.53212583,0.5241178,0.5135125
5304,0.22295076,0.2202878,0.22684813,0.21567827,0.2145319,0.2113964
5305,0.8084347,0.80848,0.82688737,0.808814,0.79220176,0.7815757
5306,0.75218046,0.74832547,0.75816685,0.75167274,0.74383056,0.73943514
5307,0.0396595,0.039941907,0.039686143,0.039110303,0.038474083,0.037787735
5308,0.87913305,0.8768165,0.8849962,0.87894094,0.8764612,0.8824592
5309,0.9179939,0.90909916,0.91001457,0.8973846,0.89546037,0.8960744
5310,0.8128882,0.81557816,0.8327285,0.8153072,0.8174008,0.79792154
5311,0.7756419,0.778581,0.80001074,0.7860347,0.77619237,0.73382497
5312,0.8463589,0.8567572,0.87502766,0.85445356,0.83307064,0.7911176
5313,0.91943884,0.91245365,0.91747665,0.926379,0.91515774,0.89940655
5314,0.62645596,0.6244751,0.62843454,0.6144382,0.6069115,0.6304157
5315,0.80434006,0.80546784,0.81518865,0.8023925,0.79780644,0.797637
5316,0.62345314,0.6354115,0.63804597,0.62131846,0.6129705,0.6068387
5317,0.8428585,0.84712493,0.8578948,0.8325857,0.81809914,0.7586594
5318,0.5139577,0.5126965,0.5279122,0.517993,0.5327152,0.530866
5319,0.012678027,0.012877405,0.012667894,0.012206137,0.01143527,0.010674834
5320,0.01697582,0.01752466,0.017187178,0.015613079,0.014097035,0.012801349
5321,0.89260674,0.8962425,0.913352,0.9070111,0.9049973,0.8741025
5322,0.86156577,0.8580197,0.8580025,0.85801065,0.85857385,0.8547674
5323,0.9149535,0.91128516,0.90805113,0.91558987,0.90881085,0.9259062
5324,0.9312451,0.92466664,0.93161476,0.9217674,0.91480285,0.93871415
5325,0.16596085,0.16710812,0.17229128,0.16050333,0.15877724,0.14571238
5326,0.73601425,0.73791564,0.7382207,0.7282154,0.7277363,0.72400224
5327,0.5517711,0.5480572,0.5582232,0.5561207,0.5598365,0.56821287
5328,0.9901176,0.9831954,0.989139,0.99337035,1.0052743,0.9968096
5329,0.9675259,0.96995467,0.9821968,0.9773743,0.95563924,0.9430421
5330,0.8666286,0.87630147,0.88787264,0.8708799,0.85895604,0.8436558
5331,0.78142965,0.7839892,0.79551035,0.7808357,0.766916,0.7420025
5332,0.72174776,0.7220879,0.73449814,0.7010539,0.6919004,0.6640824
5333,0.5843165,0.5822102,0.5897759,0.56846726,0.56422734,0.5340297
5334,0.81981283,0.8252631,0.8293484,0.8286144,0.81021535,0.77334255
5335,0.80674857,0.8089931,0.8167746,0.80700016,0.79589295,0.81014884
5336,0.8460092,0.8510604,0.83984494,0.8495141,0.8428883,0.8505319
5337,1.0337648,1.0354173,1.0338228,1.032769,1.0399731,1.0120018
5338,0.7817639,0.783724,0.800681,0.7751603,0.7590427,0.7338141
5339,0.83859885,0.8422921,0.8648574,0.8440832,0.861381,0.80020094
5340,0.81671166,0.818569,0.83259344,0.80783737,0.7969862,0.7620455
5341,0.8462745,0.8462093,0.8524443,0.84642935,0.85374606,0.85279644
5342,0.6209183,0.6348333,0.6418178,0.61868757,0.5627881,0.55628216
5343,0.060079455,0.06368041,0.058612585,0.05037856,0.044195116,0.037814975
5344,0.7865858,0.7944243,0.8039531,0.7933295,0.79172415,0.79017043
5345,0.88779813,0.89070845,0.88998294,0.88247126,0.8898239,0.85122037
5346,0.8551189,0.8676399,0.8695429,0.86594796,0.8772865,0.8435455
5347,0.80383384,0.8014933,0.81872034,0.7969851,0.7742888,0.7614953
5348,0.84920895,0.85818076,0.8665637,0.84973335,0.83700037,0.78525376
5349,0.72854495,0.7370329,0.7404288,0.727798,0.717916,0.6918861
5350,0.7167835,0.71397555,0.7248366,0.7182151,0.7291437,0.7273809
5351,0.79461956,0.7883838,0.79987687,0.7868911,0.78618854,0.79546356
5352,0.01422739,0.014448583,0.014184952,0.013593018,0.012898266,0.012350678
5353,0.36421478,0.36256486,0.3726318,0.36570495,0.37258434,0.37665147
5354,0.6942002,0.6993352,0.717925,0.701947,0.7019737,0.72045505
5355,0.80953264,0.8181732,0.81783175,0.79908955,0.7674048,0.732298
5356,0.83799666,0.8412311,0.8423401,0.85295546,0.85848755,0.8671797
5357,0.66870904,0.67758715,0.68114966,0.6566706,0.64658844,0.6120108
5358,0.81757426,0.82137954,0.80379146,0.81625277,0.8034101,0.8285392
5359,0.37432343,0.37310696,0.38155836,0.37022805,0.3747201,0.36931592
5360,0.8519602,0.8500102,0.8420074,0.83113253,0.8500451,0.8371341
5361,0.19071126,0.19346023,0.19920719,0.19304901,0.19417977,0.18666488
5362,0.74932194,0.74620175,0.75568306,0.74468124,0.7409185,0.701107
5363,0.76047313,0.75850254,0.7717919,0.7656799,0.7543816,0.75442785
5364,0.047160506,0.048669994,0.04923618,0.04470688,0.041883588,0.035152137
5365,0.4165166,0.41794592,0.43103892,0.41695815,0.417046,0.42653972
5366,0.98836446,0.99071425,0.9861551,0.97809887,0.9525059,0.897893
5367,0.8933384,0.89152974,0.9064726,0.8987564,0.8846939,0.8724636
5368,0.8277756,0.82950264,0.8390992,0.81792796,0.8188319,0.78051317
5369,0.99527115,0.98782384,0.99026495,0.98792213,0.9964276,0.97564584
5370,0.74100375,0.74601734,0.7513043,0.7473614,0.73064625,0.71409965
5371,0.9598312,0.95734805,0.9456672,0.95166403,0.9496816,0.93768775
5372,0.0461089,0.04869908,0.045748353,0.03974676,0.033945084,0.0299353
5373,0.9983758,1.0012089,1.0068003,1.0114459,1.0004486,1.0045367
5374,0.030084789,0.030263126,0.029965162,0.02958107,0.02895403,0.028210998
5375,0.75175667,0.7599244,0.77574706,0.7507502,0.7355778,0.73510563
5376,0.68308955,0.6857786,0.69370615,0.6718643,0.67954105,0.6576868
5377,0.7723895,0.77943796,0.78300107,0.7644146,0.7850095,0.74465096
5378,0.65825206,0.66691405,0.6721178,0.6476609,0.61054516,0.574448
5379,0.16163033,0.16471106,0.17016941,0.16166341,0.15143281,0.13901424
5380,0.8021535,0.79374534,0.8046659,0.8010274,0.8137964,0.8036897
5381,0.7844398,0.78667533,0.7931147,0.7843631,0.7713227,0.7826992
5382,0.6434527,0.64697504,0.6579336,0.636935,0.63650393,0.61587703
5383,1.0117946,1.0015144,0.9977171,1.0105063,0.99443567,0.9609723
5384,0.78033125,0.78279114,0.78613055,0.76955384,0.7517979,0.73320764
5385,0.8647057,0.86778224,0.8671054,0.87052083,0.8633738,0.8214123
5386,0.06477857,0.067418456,0.065666854,0.06962502,0.060882688,0.06974125
5387,1.0049757,1.0029665,0.9863123,0.9780305,0.9713408,0.96547395
5388,0.80792016,0.80924505,0.8150791,0.7976697,0.7886818,0.72864175
5389,0.9498559,0.9454985,0.9383282,0.9423566,0.9325714,0.9060277
5390,0.7913798,0.78620636,0.80631435,0.79049253,0.78638715,0.7702266
5391,0.79686046,0.80295753,0.81758684,0.80133295,0.79948676,0.81225353
5392,0.683303,0.68314946,0.68673706,0.6906257,0.69621533,0.6928639
5393,0.78024656,0.78000116,0.7859503,0.76197493,0.7814394,0.7631448
5394,0.63420796,0.6387043,0.65793705,0.64191496,0.6541692,0.63905716
5395,0.027381837,0.028841197,0.027691007,0.025171041,0.021522164,0.01997596
5396,0.8991329,0.907169,0.90914345,0.89362603,0.8866048,0.84230465
5397,0.88575506,0.8791491,0.8770601,0.8641923,0.86144507,0.841251
5398,0.5936095,0.60222125,0.6069931,0.5846931,0.5680272,0.54734725
5399,0.7625741,0.7759318,0.7969097,0.76539034,0.7335973,0.7122388
5400,0.93108094,0.9381056,0.9358776,0.9228903,0.90635026,0.84819376
5401,0.82345235,0.82865113,0.8356815,0.83231455,0.8263749,0.80150807
5402,0.7928075,0.79469204,0.8164133,0.7821362,0.76639,0.76999605
5403,0.6622088,0.6788151,0.682026,0.65406024,0.67673707,0.6278978
5404,0.034511745,0.03662747,0.033988774,0.02926004,0.024959564,0.021779716
5405,0.6257429,0.6324021,0.6428076,0.6176008,0.5783591,0.60407203
5406,0.74510145,0.74372125,0.76044977,0.7454182,0.7476096,0.7375983
5407,0.75200707,0.7611666,0.7700822,0.75000054,0.734591,0.72450554
5408,0.8764278,0.87826157,0.87377787,0.8640627,0.845802,0.8045082
5409,0.7929064,0.7956852,0.82167435,0.8038892,0.781331,0.7655298
5410,0.5130554,0.50926524,0.53254914,0.5133135,0.5070317,0.4852795
5411,0.757213,0.7583803,0.7689916,0.74862576,0.7298891,0.710546
5412,0.9112432,0.91284424,0.91705155,0.90717757,0.8853611,0.86120677
5413,0.7657508,0.7676342,0.77931994,0.7607596,0.7594498,0.74856305
5414,0.46787453,0.47053015,0.4843465,0.46641153,0.46995348,0.4519447
5415,0.69685936,0.70621693,0.7243558,0.68931544,0.6844432,0.6492071
5416,0.8219499,0.8245419,0.83556193,0.8205054,0.8346438,0.796568
5417,0.8333469,0.83069,0.8474345,0.8424728,0.8328756,0.7848296
5418,0.7596328,0.7535391,0.76506394,0.7532661,0.7415204,0.7509207
5419,0.7832855,0.78780174,0.8090357,0.79145116,0.78040934,0.7849246
5420,0.765548,0.75791484,0.7735469,0.7696131,0.76953965,0.73349595
5421,0.782369,0.7942703,0.8135927,0.79919726,0.77595305,0.7502843
5422,0.8871693,0.9020912,0.90977496,0.8869718,0.86882013,0.8405891
5423,0.7153709,0.71640515,0.73083025,0.7127671,0.71287376,0.68526155
5424,0.85860264,0.86035246,0.85860217,0.85946953,0.8626491,0.8265991
5425,0.7672403,0.77011764,0.7967602,0.7688325,0.73381865,0.7142153
5426,0.7574698,0.7597903,0.76539373,0.736166,0.71972895,0.70685995
5427,0.7967496,0.7911161,0.7891413,0.7971095,0.8198215,0.79017806
5428,0.14523983,0.14626825,0.15174443,0.14005345,0.1355604,0.12589192
5429,0.7485832,0.7530956,0.7569653,0.7554545,0.7473583,0.713192
5430,0.73251224,0.7340367,0.74343175,0.71531415,0.6849685,0.648401
5431,0.6857028,0.68456316,0.70041925,0.6958289,0.6959611,0.6746168
5432,0.5000079,0.5033839,0.5197311,0.49606377,0.48140854,0.4725641
5433,0.87395066,0.87095,0.8675391,0.8693445,0.88401365,0.88016796
5434,0.8848155,0.8856173,0.907904,0.88776857,0.8604835,0.829208
5435,0.7169199,0.72159326,0.7249382,0.7132648,0.7131375,0.72238046
5436,0.47519666,0.47853684,0.48248625,0.46906275,0.4517929,0.44502413
5437,0.33860445,0.3467564,0.34140182,0.37730145,0.38319182,0.35667264
5438,0.7568925,0.7555932,0.7599883,0.7520449,0.7372037,0.71133256
5439,0.19610387,0.19865292,0.21024281,0.20120525,0.19093525,0.18196034
5440,0.91137946,0.91489786,0.9203464,0.9004178,0.90128034,0.87397814
5441,0.017816603,0.018237472,0.017922819,0.017830253,0.017047584,0.016731024
5442,0.48130554,0.48014194,0.48757046,0.47497392,0.45864695,0.43490422
5443,0.86604434,0.8756016,0.88823533,0.86519104,0.8579728,0.83326155
5444,0.8451832,0.8429112,0.8430716,0.82643044,0.85077727,0.8318746
5445,0.6687792,0.6661508,0.6770149,0.66379917,0.67604166,0.6432334
5446,0.94349945,0.95188636,0.94355494,0.94692165,0.915368,0.9438838
5447,0.4931816,0.49821675,0.47042996,0.47537065,0.4951923,0.48143107
5448,0.944301,0.95204157,0.9686672,0.9492072,0.93948734,0.9060701
5449,0.9869648,0.9910044,0.99388725,0.9946205,0.976779,0.95645833
5450,0.38731247,0.3886261,0.40659553,0.40053177,0.39627492,0.39050072
5451,0.82293534,0.8294727,0.8292839,0.82359713,0.8227172,0.8116268
5452,0.84958273,0.8529918,0.86236435,0.8470068,0.8634226,0.8688787
5453,0.8180992,0.8213542,0.8332,0.8274962,0.8176484,0.8124168
5454,0.041725516,0.044596136,0.04213375,0.036909103,0.03180003,0.02731359
5455,0.87522334,0.88491243,0.8987245,0.8903202,0.8678416,0.81997424
5456,0.46752316,0.46991432,0.4831072,0.4705624,0.47296846,0.5007321
5457,0.91107315,0.91666317,0.9265074,0.9137225,0.8908382,0.8571716
5458,0.7664694,0.7769035,0.79958403,0.77610534,0.7382746,0.7238949
5459,0.32227778,0.3316002,0.33287948,0.30182993,0.276178,0.26275808
5460,0.90353674,0.89529634,0.8850522,0.9054847,0.91799116,0.8724335
5461,0.8473903,0.8446667,0.8577741,0.83448493,0.8142662,0.7717714
5462,0.8104246,0.8150393,0.8209277,0.80985355,0.81567603,0.8114813
5463,0.8093058,0.81021583,0.8022553,0.8078871,0.8057169,0.77948815
5464,0.2330941,0.2316544,0.23382235,0.2280212,0.23250902,0.2466774
