,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm
58205,0.27119002,0.27167174,0.27243307,0.27227646
58206,0.31506142,0.31538734,0.3154771,0.3159052
58207,0.2654778,0.26577324,0.26604617,0.26689273
58208,0.45413426,0.45461875,0.45514402,0.45563188
58209,0.3264655,0.32610518,0.32629672,0.3267595
58210,0.4268667,0.42692828,0.4271153,0.42737013
58211,0.2768348,0.27742293,0.27737305,0.27773997
58212,0.24837913,0.24853548,0.24874818,0.24919005
58213,0.4006306,0.40064025,0.40101773,0.40153828
58214,0.26305345,0.26276222,0.26230657,0.2623621
58215,0.28271598,0.28298554,0.28276545,0.28354627
58216,0.23598349,0.2361639,0.23578893,0.23634018
58217,0.22121315,0.22180964,0.22211626,0.2222569
58218,0.38237897,0.3827482,0.38318163,0.3836974
58219,0.28166482,0.2824079,0.28269252,0.28300786
58220,0.54730684,0.5471848,0.54756707,0.547939
58221,0.2671418,0.26743898,0.26755428,0.26777735
58222,0.24741682,0.24788016,0.24794562,0.24797238
58223,0.27897954,0.27963817,0.27990502,0.280467
58224,0.7054795,0.70554566,0.7056865,0.7059453
58225,0.28259835,0.28323781,0.28373528,0.2841099
58226,0.4121973,0.4124409,0.41275066,0.41308153
58227,0.2520633,0.2525473,0.2529912,0.25331974
58228,0.27612177,0.2761084,0.27619982,0.27653793
58229,0.34066176,0.33958006,0.3393529,0.3390745
58230,0.26777786,0.2677608,0.26784015,0.26807877
58231,0.2844622,0.28437525,0.2843341,0.2847375
58232,0.2375544,0.23754536,0.23776908,0.23758921
58233,0.22077069,0.22030665,0.22042455,0.22055563
58234,0.24281406,0.24305624,0.24278985,0.24282862
58235,0.25994718,0.25957564,0.2595201,0.26036412
58236,0.2358271,0.23569284,0.23537445,0.23582068
58237,0.62641364,0.62640685,0.6267123,0.62719625
58238,0.33865628,0.33881113,0.338321,0.33819053
58239,0.25208607,0.25199088,0.2520699,0.25179732
58240,0.25838664,0.25865075,0.259164,0.25947154
58241,0.4119198,0.41222426,0.41224355,0.41336492
58242,0.2551517,0.25499272,0.25524378,0.25515798
58243,0.2225874,0.2225082,0.22265321,0.22271648
58244,0.24538365,0.24564315,0.24604778,0.24648757
58245,0.23485649,0.23505649,0.23511015,0.23550723
58246,0.4200455,0.42046276,0.42097142,0.42153022
58247,0.2401783,0.2405724,0.24083711,0.24091811
58248,0.24692996,0.24627142,0.24658327,0.24662824
58249,0.24789576,0.24675265,0.24604784,0.24583621
58250,0.26250875,0.26276025,0.26308858,0.26360026
58251,0.19904587,0.19961211,0.19962876,0.19940732
58252,0.20871884,0.20926015,0.2095765,0.20955093
58253,0.2642179,0.2640892,0.26381108,0.26383188
58254,0.30495563,0.3050399,0.3054578,0.30622116
58255,0.19032192,0.19087207,0.19098075,0.19137596
58256,0.22776112,0.22804314,0.22859809,0.2286807
58257,0.19472525,0.19513111,0.19528233,0.19559667
58258,0.23924585,0.23949696,0.2400093,0.24063653
58259,0.31052074,0.31071967,0.3111161,0.3110108
58260,0.3443183,0.34271207,0.34187952,0.3432074
58261,0.3457818,0.34634292,0.34695423,0.34697586
58262,0.26323488,0.26282582,0.26212764,0.26205972
58263,0.28975207,0.28978685,0.29020026,0.29066113
58264,0.26792508,0.2683148,0.26820052,0.26915804
58265,0.23966256,0.23958714,0.23936269,0.23952255
58266,0.19255681,0.1931833,0.19325893,0.19351827
58267,0.38382688,0.38394392,0.38443252,0.38442427
58268,0.28109077,0.28153512,0.28224015,0.28287208
58269,0.22811563,0.22841519,0.22851682,0.22907193
58270,0.22288959,0.22300778,0.22277197,0.22282802
58271,0.26444623,0.26465267,0.2649396,0.2653148
58272,0.4245164,0.42428374,0.42505872,0.4248689
58273,0.26444617,0.2651645,0.26505923,0.26566723
58274,0.23547834,0.2350001,0.23518626,0.23486474
58275,0.5184263,0.5189964,0.51953804,0.52009845
58276,0.3353006,0.33542472,0.33598536,0.33584136
58277,0.24048795,0.24022909,0.24063337,0.24129227
58278,0.7137181,0.71371627,0.7138845,0.7141764
58279,0.2710826,0.27188247,0.2726942,0.2732484
58280,0.26308888,0.26120684,0.26015815,0.26002964
58281,0.36351794,0.36405626,0.36428854,0.36451918
58282,0.42169875,0.42198306,0.42233208,0.42290202
58283,0.22181375,0.22146003,0.22180626,0.2218503
58284,0.25577623,0.25582555,0.2559117,0.25603583
58285,0.53642374,0.53691256,0.53739965,0.537867
58286,0.2057602,0.20612405,0.20633358,0.20689212
58287,0.25734288,0.2573605,0.25695238,0.25674993
58288,0.21908669,0.21941635,0.21937811,0.21991152
58289,0.22632436,0.22600372,0.22591116,0.22614892
58290,0.48885503,0.488961,0.48884526,0.48950475
58291,0.28378293,0.28364617,0.2835619,0.283583
58292,0.26037353,0.25881803,0.2579004,0.25688496
58293,0.29716256,0.29813924,0.2991284,0.29920757
58294,0.6382839,0.63874173,0.63904196,0.63949686
58295,0.281878,0.28199974,0.28230092,0.2827955
58296,0.27385873,0.2726013,0.27112967,0.27135292
58297,0.34800765,0.34817463,0.34840694,0.3489486
58298,0.21645121,0.21653984,0.21648645,0.21650402
58299,0.24566866,0.24577226,0.24540041,0.24581055
58300,0.38377342,0.3842163,0.3848069,0.38581958
58301,0.2003087,0.20060128,0.2006725,0.2009917
58302,0.24770011,0.2475863,0.24752232,0.24829912
58303,0.25101987,0.2513681,0.25184017,0.25263447
58304,0.22750321,0.22744466,0.22764139,0.22815776
58305,0.47742975,0.47745556,0.47759,0.47812644
58306,0.33366382,0.3336716,0.33416498,0.33487624
58307,0.25139302,0.2518654,0.2520485,0.2525938
58308,0.26982552,0.26885396,0.2681883,0.267939
58309,0.20322947,0.20337746,0.20327942,0.20351233
58310,0.2665696,0.2676894,0.2680884,0.26834154
58311,0.2537523,0.25329146,0.25242636,0.25275347
58312,0.23980792,0.23997992,0.2391702,0.23956206
58313,0.26905262,0.2685629,0.2681385,0.26840264
58314,0.24312769,0.24402219,0.24486557,0.24489519
58315,0.24650083,0.24798673,0.24894679,0.24859685
58316,0.26179928,0.26176733,0.26174095,0.26230693
58317,0.37417644,0.37469137,0.37510616,0.37535235
58318,0.51290524,0.5133517,0.5137536,0.5141228
58319,0.23008603,0.23043676,0.23068061,0.23112188
58320,0.22613809,0.22657079,0.22675744,0.22735241
58321,0.24709421,0.24754131,0.24732238,0.24768329
58322,0.4423484,0.44272044,0.4431153,0.44344604
58323,0.22615215,0.22599302,0.2260739,0.2264302
58324,0.37322444,0.37348452,0.37404522,0.3743856
58325,0.26001814,0.2604338,0.26094967,0.26119506
58326,0.61766446,0.6177284,0.6179941,0.6184441
58327,0.23188628,0.2321408,0.23270988,0.23265682
58328,0.2140999,0.21425995,0.21424016,0.21432066
58329,0.216894,0.21716861,0.21768619,0.21763967
58330,0.24522947,0.24497095,0.2445575,0.24494596
58331,0.46954483,0.46979538,0.47020042,0.47074658
58332,0.26705953,0.26684585,0.26698634,0.2671101
58333,0.22482926,0.22528215,0.22587512,0.22648488
58334,0.22436215,0.2244578,0.2245814,0.224938
58335,0.24185775,0.24179237,0.24169117,0.24161378
58336,0.23479341,0.2347474,0.23431233,0.2348294
58337,0.28321487,0.283187,0.28315,0.28247738
58338,0.33436552,0.33442208,0.33463532,0.3350735
58339,0.23455262,0.23531847,0.23591599,0.23657416
58340,0.43039012,0.43066016,0.4309373,0.43143088
58341,0.24075192,0.24018618,0.23917721,0.23911533
58342,0.28017074,0.2793855,0.27958438,0.27999926
58343,0.24356273,0.24345335,0.24364567,0.2434143
58344,0.2515387,0.252256,0.25202742,0.252163
58345,0.23842713,0.238753,0.23880297,0.23906985
58346,0.55592555,0.5562152,0.5562598,0.55675757
58347,0.24289815,0.2429886,0.24292892,0.24331464
58348,0.22161599,0.22181135,0.22201833,0.22225107
58349,0.23470445,0.23493211,0.23524143,0.23523906
58350,0.21931362,0.21953677,0.21965727,0.22007157
58351,0.2418493,0.24244468,0.24301676,0.24305506
58352,0.43833822,0.43816298,0.4383993,0.4390859
58353,0.4340674,0.43397796,0.43434092,0.43464765
58354,0.25219056,0.25226924,0.25195438,0.25246653
58355,0.23577106,0.23558475,0.23564051,0.23577781
58356,0.22835411,0.22863773,0.22904071,0.22949506
58357,0.2552114,0.25545096,0.2555393,0.25572503
58358,0.25387552,0.2532027,0.2530578,0.253188
58359,0.26744288,0.26759842,0.2673866,0.26729435
58360,0.26544213,0.26529858,0.2654379,0.26539612
58361,0.23035012,0.23055102,0.23068032,0.23093612
58362,0.26610914,0.26653308,0.26595157,0.2670017
58363,0.33572373,0.33371925,0.33212143,0.3321975
58364,0.2782294,0.2785652,0.27920076,0.27955982
58365,0.22035402,0.2207724,0.22090061,0.22131185
58366,0.24080572,0.24071369,0.2408886,0.24107444
58367,0.22526082,0.22594073,0.22628061,0.22706391
58368,0.26321054,0.26321286,0.2631454,0.2634013
58369,0.25398895,0.25343028,0.25367588,0.25393903
58370,0.24249943,0.24326485,0.24348302,0.24390791
58371,0.2817819,0.28253412,0.28305227,0.2833901
58372,0.559575,0.5601369,0.5605943,0.5609984
58373,0.34197956,0.3421207,0.34280398,0.34290862
58374,0.24513206,0.2453625,0.24515325,0.24484484
58375,0.20748039,0.20742817,0.20696846,0.20740215
58376,0.24169616,0.24211036,0.24205527,0.242459
58377,0.279339,0.28020185,0.2799753,0.2806674
58378,0.24474469,0.24492647,0.24566795,0.24590129
58379,0.24965602,0.24954502,0.24953054,0.25008845
58380,0.24489905,0.24593864,0.2464353,0.24678719
58381,0.23392753,0.23365219,0.2332619,0.23367384
58382,0.2742912,0.27445948,0.27472892,0.27513248
58383,0.21506342,0.21522593,0.21535079,0.21559854
58384,0.46413153,0.46426392,0.46446374,0.46468344
58385,0.2492076,0.24920708,0.24913675,0.24956462
58386,0.20402567,0.20444345,0.20472,0.20478758
58387,0.2598009,0.25941354,0.25858513,0.25890833
58388,0.25681353,0.2571525,0.25712556,0.25730044
58389,0.23224315,0.23270762,0.23290439,0.23352586
58390,0.2478799,0.24789272,0.24837108,0.24835418
58391,0.20336893,0.20361602,0.20353894,0.20383339
58392,0.24077812,0.24105458,0.24191427,0.24228406
58393,0.24262989,0.24326612,0.24324448,0.24345972
58394,0.3255545,0.326208,0.3265871,0.32683545
58395,0.42202768,0.42239234,0.42275077,0.42338768
58396,0.2166011,0.21651919,0.21608917,0.21622981
58397,0.39136177,0.3905472,0.39010373,0.39204356
58398,0.23605104,0.23617658,0.23634137,0.23628561
58399,0.257433,0.25822365,0.25878498,0.25918922
58400,0.21990925,0.21985793,0.21961157,0.21990046
58401,0.46319956,0.4629607,0.46332902,0.46328238
58402,0.28049377,0.28086448,0.281,0.28153303
58403,0.339535,0.33992162,0.3399518,0.34027037
58404,0.25584778,0.2567498,0.25643986,0.25723168
58405,0.2604443,0.2611523,0.26249978,0.2630536
58406,0.23750624,0.23762384,0.23785031,0.23801842
58407,0.36608455,0.36772487,0.36703977,0.36901537
58408,0.23554392,0.23582305,0.23651531,0.23705205
58409,0.44521078,0.44563335,0.44601184,0.4466447
58410,0.5439556,0.54421884,0.5443466,0.5447978
58411,0.32846147,0.32832882,0.32929954,0.3298514
58412,0.3383397,0.33715776,0.33668387,0.33531746
58413,0.24378058,0.24398215,0.24375382,0.24362256
58414,0.21001287,0.21012637,0.21033432,0.21067902
58415,0.3313845,0.33093083,0.3306356,0.33083844
58416,0.21904725,0.2197344,0.22006331,0.22024216
58417,0.28712794,0.2864364,0.2858831,0.28551078
58418,0.25957388,0.26056555,0.26091787,0.2614487
58419,0.55501425,0.5552437,0.5553873,0.5557884
58420,0.4077132,0.40758377,0.4079117,0.40812156
58421,0.25222853,0.25160083,0.2516781,0.25197694
58422,0.40965086,0.40976351,0.41007107,0.41067564
58423,0.27860844,0.2782786,0.27850962,0.27848318
58424,0.306684,0.30717963,0.30763555,0.30781534
58425,0.25639644,0.25555965,0.2553901,0.2554885
58426,0.27701962,0.27704403,0.27722278,0.27734903
58427,0.24209939,0.24280258,0.24353816,0.24389489
58428,0.243291,0.24391526,0.24433286,0.2445952
58429,0.2690353,0.26916528,0.26955962,0.26974967
58430,0.23624097,0.23652616,0.236795,0.23711476
58431,0.25758758,0.25826016,0.25877225,0.25924936
58432,0.48293966,0.48333943,0.48372805,0.483828
58433,0.22324727,0.22330835,0.22335571,0.22414877
58434,0.23633607,0.23682973,0.23711477,0.23733559
58435,0.28708047,0.28527692,0.28395236,0.2829453
58436,0.23861381,0.23867923,0.23898119,0.23902348
58437,0.41993627,0.41998968,0.4200313,0.4206102
58438,0.50851727,0.5086304,0.5087674,0.5092625
58439,0.23998676,0.24024971,0.23997049,0.24051145
58440,0.23392412,0.23384444,0.23373781,0.23438548
58441,0.23533915,0.23432142,0.23351048,0.23384379
58442,0.2735689,0.27460968,0.276374,0.2763286
58443,0.24023925,0.24083553,0.24103832,0.24075991
58444,0.22798833,0.22841182,0.22878797,0.22901334
58445,0.28074795,0.28101966,0.28055468,0.28211075
58446,0.21786374,0.21802168,0.21827804,0.21841915
58447,0.21899766,0.21952364,0.21978785,0.22014348
58448,0.23134841,0.23151296,0.23160803,0.23173824
58449,0.26867118,0.26777282,0.2668182,0.26608804
58450,0.25912258,0.2598271,0.25936794,0.25965124
58451,0.53699595,0.5370455,0.5370922,0.53754556
58452,0.24298443,0.24326885,0.24312322,0.2435648
58453,0.25845176,0.25866857,0.25875,0.2595158
58454,0.23257893,0.23188703,0.23161003,0.23204906
58455,0.22279787,0.22324182,0.22367427,0.22422908
58456,0.24411377,0.2442812,0.24454744,0.24504524
58457,0.20249322,0.20289586,0.2036035,0.20386218
58458,0.25527552,0.25555897,0.25508222,0.25494483
58459,0.30812183,0.3054635,0.30421442,0.30243358
58460,0.19153684,0.19238187,0.1929242,0.19317797
58461,0.43207937,0.43231395,0.43267596,0.43328115
58462,0.26536208,0.26542106,0.26559272,0.26634404
58463,0.26129386,0.2618235,0.26234406,0.26270732
58464,0.24718161,0.24716592,0.24718955,0.24763691
58465,0.5858555,0.5862389,0.58665323,0.58708537
58466,0.41525537,0.41542333,0.41540015,0.4157128
58467,0.26437443,0.2649395,0.26539576,0.26600355
58468,0.26622072,0.26658228,0.26668525,0.26691127
58469,0.24192536,0.24212557,0.24245472,0.24278304
58470,0.26717356,0.2672053,0.2676507,0.2680234
58471,0.3784524,0.370977,0.36528167,0.3668292
58472,0.37901554,0.37904122,0.37915578,0.37961602
58473,0.2056275,0.20601751,0.20622079,0.20655899
58474,0.3440525,0.34402663,0.34382004,0.3436035
58475,0.26616055,0.2664642,0.26691788,0.26744965
58476,0.23025762,0.23053019,0.23127194,0.2316535
58477,0.30841076,0.30847928,0.3085828,0.30956012
58478,0.23858021,0.23903383,0.23897254,0.23932092
58479,0.23560897,0.23566258,0.23535451,0.23567574
58480,0.563327,0.5635557,0.56400543,0.56427866
58481,0.49817476,0.49824244,0.49808273,0.50041354
58482,0.23989959,0.23960312,0.23906197,0.2391697
58483,0.22179584,0.22194721,0.22211964,0.22253805
58484,0.28733754,0.28740796,0.28686625,0.28720617
58485,0.34910068,0.34947276,0.35020736,0.35040033
58486,0.53893316,0.53920597,0.53965265,0.5400037
58487,0.27263913,0.27288735,0.27303502,0.27364102
58488,0.25536606,0.25399837,0.25287297,0.25208926
58489,0.37960383,0.3797675,0.3802424,0.38110787
58490,0.6217766,0.6220789,0.6222761,0.6226043
58491,0.2642972,0.26453438,0.264607,0.2648171
58492,0.22035234,0.22045751,0.22041914,0.2204848
58493,0.27424902,0.27142984,0.26808745,0.2685858
58494,0.46571618,0.46616372,0.46679005,0.46742126
58495,0.21780603,0.21805157,0.21785732,0.21881337
58496,0.2774439,0.27728838,0.27634224,0.27636272
58497,0.26355028,0.26398265,0.26387286,0.2637904
58498,0.22277203,0.22306368,0.22347248,0.22383335
58499,0.45917216,0.45901257,0.4590673,0.45948625
58500,0.2590755,0.25817052,0.25821772,0.25921035
58501,0.2832228,0.28362486,0.28352502,0.28379914
58502,0.20892212,0.20902026,0.20890686,0.20912258
58503,0.24452989,0.24521747,0.24573764,0.24590859
58504,0.22434981,0.22442687,0.22456397,0.2244416
58505,0.32339174,0.32303995,0.322984,0.32385233
58506,0.3518008,0.35202873,0.35218787,0.35306862
58507,0.21266177,0.21338075,0.21362665,0.21410753
58508,0.3684639,0.36872092,0.36894518,0.36934042
58509,0.24963178,0.2495141,0.24958225,0.249828
58510,0.28341937,0.28347468,0.28359407,0.28431273
58511,0.37587357,0.37656787,0.37696543,0.37783968
58512,0.5323529,0.5322811,0.5325414,0.5331554
58513,0.33625016,0.3364921,0.3374854,0.3375168
58514,0.3078966,0.30852762,0.30888155,0.30961007
58515,0.32631686,0.32634532,0.32702786,0.32755214
58516,0.26678497,0.26645586,0.26622936,0.26652226
58517,0.20453441,0.20488591,0.20510817,0.20536263
58518,0.2421615,0.24313258,0.24378535,0.24425262
58519,0.35702848,0.35285205,0.3505907,0.349399
58520,0.25930333,0.25944516,0.2600061,0.26050776
58521,0.22531061,0.225685,0.22593676,0.22618116
58522,0.37659198,0.37704378,0.37788898,0.3785167
58523,0.23443972,0.23478246,0.23474663,0.23484947
58524,0.49136135,0.4916989,0.49230105,0.4925411
58525,0.24151936,0.24169983,0.24134259,0.24188612
58526,0.21564537,0.21593122,0.21596073,0.21612713
58527,0.25493982,0.25485235,0.2549113,0.25552607
58528,0.21597518,0.2162318,0.21606837,0.2162974
58529,0.23656154,0.23662515,0.23599511,0.23668925
58530,0.27222452,0.2718264,0.27143717,0.2710295
58531,0.21709082,0.21756469,0.21781048,0.21796799
58532,0.26010066,0.26111558,0.2617412,0.26198578
58533,0.2875072,0.2873917,0.28750536,0.28753534
58534,0.25750098,0.25721365,0.2576036,0.25744382
58535,0.2688586,0.26896387,0.26905173,0.2692843
58536,0.24200402,0.24271908,0.24316047,0.24357733
58537,0.24550201,0.24642558,0.24699679,0.24713866
58538,0.24828403,0.24879657,0.24896522,0.24926077
58539,0.40462938,0.4055247,0.4060982,0.40702537
58540,0.3532532,0.35098583,0.3494199,0.34800202
58541,0.23326719,0.2332979,0.23319618,0.2336968
58542,0.25150687,0.25135985,0.25133893,0.25151342
58543,0.21440715,0.2148824,0.21498176,0.21527866
58544,0.36006823,0.3600267,0.36004007,0.3607836
58545,0.24148646,0.24125938,0.24129358,0.24136102
58546,0.21896614,0.21921752,0.21953864,0.21960297
58547,0.38052526,0.38065475,0.3816945,0.38177878
58548,0.23313051,0.2332807,0.23330481,0.2335713
58549,0.3051046,0.30550563,0.3060439,0.30589673
58550,0.25735494,0.25740743,0.2575544,0.25778154
58551,0.34764627,0.34804758,0.3485026,0.34853452
58552,0.26405808,0.2643607,0.2642598,0.2646404
58553,0.24202278,0.24229653,0.24288912,0.24338238
58554,0.22482362,0.225813,0.22674893,0.22683217
58555,0.23180328,0.23138617,0.23012583,0.23397872
58556,0.31366214,0.31366795,0.3136965,0.31349224
58557,0.2764264,0.27644387,0.27640915,0.27696833
58558,0.21998443,0.22020598,0.2201832,0.22023381
58559,0.22190511,0.22185794,0.22190636,0.22190757
58560,0.2826061,0.2831698,0.28408492,0.28439608
58561,0.30078325,0.30092594,0.30104476,0.3013504
58562,0.2194451,0.21975549,0.2195379,0.21985163
58563,0.52271074,0.52302456,0.5232437,0.52369356
58564,0.50095814,0.5009522,0.50163156,0.5018359
58565,0.36517268,0.36501476,0.36540943,0.36579788
58566,0.2305044,0.2305545,0.23060675,0.23078065
58567,0.20881824,0.20912106,0.20953082,0.20962001
58568,0.2308035,0.2310769,0.23129004,0.23165978
58569,0.25180566,0.25205347,0.25216106,0.25251418
58570,0.26389602,0.26428196,0.26480165,0.26541805
58571,0.4765356,0.4770388,0.4775519,0.47809884
